Term	N,n,B,b	Erichment	p_value	FDR	Gene_number
cell migration in hindbrain(GO:0021535)	16990, 0, 11, 0	0.0	1.0	1.0	11
negative regulation of transporter activity(GO:0032410)	16990, 328, 77, 4	2.691	0.255664814353	0.615672584374	77
positive regulation of transporter activity(GO:0032411)	16990, 430, 105, 4	1.505	0.662741129996	0.902288376813	105
negative regulation of myoblast differentiation(GO:0045662)	16990, 1922, 25, 3	1.061	0.741357160046	0.935448042975	25
lysosome localization(GO:0032418)	16990, 1686, 35, 2	0.576	0.939971368926	1.0	35
positive regulation of pri-miRNA transcription by RNA polymerase II(GO:1902895)	16990, 208, 29, 2	5.633	0.167118641356	0.510086257271	29
regulation of vasculature development(GO:1901342)	16990, 318, 312, 15	2.569	0.010095098023	0.108320003646	312
negative regulation of vasculature development(GO:1901343)	16990, 257, 116, 6	3.419	0.0610053369326	0.30953129815	116
embryonic axis specification(GO:0000578)	16990, 1982, 29, 4	1.182	0.686951206079	0.914560707929	29
regulation of DNA methylation(GO:0044030)	16990, 1532, 23, 4	1.929	0.337592121057	0.691575000973	23
cytoplasmic sequestering of protein(GO:0051220)	16990, 716, 24, 3	2.966	0.219200984239	0.574581326534	24
positive regulation of protein serine/threonine kinase activity(GO:0071902)	16990, 1568, 331, 39	1.277	0.355920541688	0.707428845257	331
negative regulation of protein serine/threonine kinase activity(GO:0071901)	16990, 139, 131, 4	3.732	0.134793484425	0.46068559325	131
regulation of protein serine/threonine kinase activity(GO:0071900)	16990, 974, 502, 40	1.39	0.168373852361	0.511933141501	502
spindle assembly(GO:0051225)	16990, 1026, 86, 10	1.926	0.168366914498	0.511933141501	86
response to muscle stretch(GO:0035994)	16990, 0, 19, 0	0.0	1.0	1.0	19
negative regulation of protein binding(GO:0032091)	16990, 1306, 101, 11	1.417	0.47977670852	0.801850579562	101
poly(A)+ mRNA export from nucleus(GO:0016973)	16990, 1871, 17, 3	1.602	0.47488554839	0.798113028566	17
cardiac chamber morphogenesis(GO:0003206)	16990, 327, 33, 2	3.149	0.343455061671	0.695294127373	33
response to food(GO:0032094)	16990, 1813, 21, 1	0.446	0.909170363927	1.0	21
regulation of response to food(GO:0032095)	16990, 0, 19, 0	0.0	1.0	1.0	19
Rac protein signal transduction(GO:0016601)	16990, 1494, 21, 2	1.083	0.717809870928	0.927112476569	21
regulation of appetite(GO:0032098)	16990, 0, 21, 0	0.0	1.0	1.0	21
magnesium ion homeostasis(GO:0010960)	16990, 0, 13, 0	0.0	1.0	1.0	13
mitotic cytokinesis(GO:0000281)	16990, 1224, 50, 9	2.499	0.0477722309617	0.27196894048	50
positive regulation of protein localization to cell surface(GO:2000010)	16990, 1853, 16, 4	2.292	0.213364149462	0.570565016667	16
cardiac ventricle morphogenesis(GO:0003208)	16990, 327, 28, 1	1.856	0.664861324119	0.903164138187	28
negative regulation of interleukin-17 production(GO:0032700)	16990, 325, 13, 2	8.043	0.0743808916841	0.340087537073	13
negative regulation of bone remodeling(GO:0046851)	16990, 0, 14, 0	0.0	1.0	1.0	14
response to interleukin-6(GO:0070741)	16990, 305, 19, 1	2.932	0.487493099564	0.807452413534	19
alditol metabolic process(GO:0019400)	16990, 311, 24, 1	2.276	0.584964069364	0.867883150413	24
phosphatidylinositol dephosphorylation(GO:0046856)	16990, 0, 22, 0	0.0	1.0	1.0	22
transmembrane transport(GO:0055085)	16990, 933, 1202, 68	1.03	0.923164743086	1.0	1202
methylation(GO:0032259)	16990, 1978, 300, 39	1.117	0.724342762359	0.927112476569	300
positive regulation of signaling receptor activity(GO:2000273)	16990, 395, 38, 3	3.396	0.202069955837	0.552876272797	38
negative regulation of signaling receptor activity(GO:2000272)	16990, 1303, 29, 5	2.248	0.207579437609	0.562194310191	29
negative regulation of biomineral tissue development(GO:0070168)	16990, 1157, 24, 6	3.671	0.0231536537879	0.184081115239	24
antigen processing and presentation of endogenous antigen(GO:0019883)	16990, 1712, 20, 6	2.977	0.046269375107	0.266533765587	20
antigen processing and presentation of endogenous peptide antigen via MHC class I(GO:0019885)	16990, 1712, 13, 4	3.054	0.0984488088697	0.393424824874	13
T cell differentiation in thymus(GO:0033077)	16990, 1892, 29, 8	2.477	0.0529607908424	0.289150288254	29
negative regulation of DNA biosynthetic process(GO:2000279)	16990, 1480, 38, 4	1.208	0.70049318472	0.922357574187	38
regulation of DNA biosynthetic process(GO:2000278)	16990, 1970, 109, 21	1.662	0.08682418454	0.366980955745	109
enamel mineralization(GO:0070166)	16990, 192, 11, 3	24.134	0.000939228810427	0.0220375150154	11
regulation of biomineral tissue development(GO:0070167)	16990, 1256, 86, 17	2.674	0.00162516233333	0.0321688511247	86
positive regulation of MAPK cascade(GO:0043410)	16990, 698, 525, 32	1.484	0.139929014459	0.467115035623	525
lymphocyte migration(GO:0072676)	16990, 463, 63, 7	4.077	0.011250815397	0.115880989421	63
eosinophil migration(GO:0072677)	16990, 463, 22, 3	5.004	0.0786358154783	0.348928295619	22
macromolecule methylation(GO:0043414)	16990, 64, 240, 2	2.212	0.675538427739	0.910187439397	240
positive regulation of autophagosome assembly(GO:2000786)	16990, 0, 11, 0	0.0	1.0	1.0	11
regulation of organic acid transport(GO:0032890)	16990, 226, 56, 2	2.685	0.457459394687	0.7843767556	56
negative regulation of organic acid transport(GO:0032891)	16990, 125, 20, 1	6.796	0.306926481368	0.663241011305	20
positive regulation of organic acid transport(GO:0032892)	16990, 468, 33, 2	2.2	0.486887437918	0.807098477189	33
T cell migration(GO:0072678)	16990, 1334, 24, 6	3.184	0.0405371970582	0.24760621916	24
negative regulation of viral transcription(GO:0032897)	16990, 463, 24, 5	7.645	0.00232818783798	0.0405745779011	24
male sex determination(GO:0030238)	16990, 0, 14, 0	0.0	1.0	1.0	14
cellular response to cytokine stimulus(GO:0071345)	16990, 1826, 423, 68	1.496	0.00618731637139	0.0782257973475	423
olfactory bulb development(GO:0021772)	16990, 1484, 17, 6	4.041	0.011330501525	0.116204077474	17
amino acid transmembrane transport(GO:0003333)	16990, 952, 75, 10	2.38	0.0572394593626	0.298142211739	75
cellular response to interferon-gamma(GO:0071346)	16990, 1983, 92, 21	1.956	0.0141342522852	0.13414717507	92
response to potassium ion(GO:0035864)	16990, 0, 15, 0	0.0	1.0	1.0	15
negative regulation of Notch signaling pathway(GO:0045746)	16990, 447, 38, 2	2.0	0.54621686304	0.844791997178	38
response to amphetamine(GO:0001975)	16990, 125, 33, 1	4.119	0.470297684784	0.79395761614	33
blood vessel remodeling(GO:0001974)	16990, 63, 31, 1	8.699	0.297331964626	0.654239135338	31
sarcoplasmic reticulum calcium ion transport(GO:0070296)	16990, 417, 12, 1	3.395	0.394070967663	0.737130698134	12
nucleoside phosphate catabolic process(GO:1901292)	16990, 1372, 108, 14	1.605	0.243708817314	0.60269378472	108
nucleoside phosphate biosynthetic process(GO:1901293)	16990, 1904, 274, 42	1.368	0.157002597092	0.492196335755	274
renal absorption(GO:0070293)	16990, 560, 14, 2	4.334	0.186663404881	0.534859587497	14
peripheral nervous system axon ensheathment(GO:0032292)	16990, 934, 17, 2	2.14	0.420050995911	0.754178906432	17
regulation of ceramide biosynthetic process(GO:2000303)	16990, 0, 13, 0	0.0	1.0	1.0	13
organonitrogen compound catabolic process(GO:1901565)	16990, 919, 772, 62	1.485	0.0165812666044	0.147696096977	772
mitotic metaphase plate congression(GO:0007080)	16990, 1783, 39, 9	2.199	0.0808550389892	0.353878742073	39
mitochondrial respiratory chain complex IV assembly(GO:0033617)	16990, 336, 20, 1	2.528	0.531594594849	0.835903089669	20
hatching(GO:0035188)	16990, 32, 27, 1	19.664	0.163248335652	0.503995182598	27
retrograde transport, endosome to Golgi(GO:0042147)	16990, 504, 86, 3	1.176	0.817567825393	0.972774780244	86
heart morphogenesis(GO:0003007)	16990, 62, 36, 1	7.612	0.340806150807	0.694364711076	36
membrane protein proteolysis(GO:0033619)	16990, 45, 37, 1	10.204	0.281111167005	0.640826878338	37
clathrin-dependent endocytosis(GO:0072583)	16990, 1037, 26, 3	1.89	0.436084680155	0.765815009691	26
regulation of protein catabolic process(GO:0042176)	16990, 1650, 377, 53	1.448	0.0396641095606	0.246211888286	377
negative regulation of protein catabolic process(GO:0042177)	16990, 678, 129, 8	1.554	0.485804762614	0.806385352909	129
ERBB signaling pathway(GO:0038127)	16990, 661, 72, 2	0.714	0.948542337389	1.0	72
regulation of intracellular pH(GO:0051453)	16990, 477, 70, 3	1.527	0.667298478583	0.9054176818	70
ERBB2 signaling pathway(GO:0038128)	16990, 661, 31, 1	0.829	0.859800652704	0.997501480826	31
xenobiotic catabolic process(GO:0042178)	16990, 1623, 11, 1	0.952	0.678161364891	0.910757483352	11
regulation of protein complex assembly(GO:0043254)	16990, 66, 429, 3	1.8	0.723402651211	0.927112476569	429
regulation of insulin-like growth factor receptor signaling pathway(GO:0043567)	16990, 867, 23, 1	0.852	0.814343042056	0.970512892044	23
regulation of neuromuscular junction development(GO:1904396)	16990, 872, 11, 1	1.771	0.539158438942	0.83982349477	11
protein import into peroxisome matrix(GO:0016558)	16990, 0, 11, 0	0.0	1.0	1.0	11
mRNA modification(GO:0016556)	16990, 1542, 21, 4	2.099	0.280375798673	0.640826878338	21
cytidine to uridine editing(GO:0016554)	16990, 1509, 12, 2	1.877	0.424053759009	0.757407568078	12
negative regulation of nucleotide catabolic process(GO:0030812)	16990, 1242, 13, 1	1.052	0.674763696783	0.909645006034	13
positive regulation of nucleotide catabolic process(GO:0030813)	16990, 1221, 21, 2	1.325	0.653276333786	0.898271854771	21
positive regulation of nucleotide biosynthetic process(GO:0030810)	16990, 1221, 39, 3	1.07	0.78514241851	0.954152358017	39
regulation of retrograde protein transport, ER to cytosol(GO:1904152)	16990, 1084, 13, 2	2.411	0.355708301558	0.707428845257	13
positive regulation of Notch signaling pathway(GO:0045747)	16990, 1740, 50, 8	1.562	0.386533596479	0.731690908723	50
negative regulation of G protein-coupled receptor signaling pathway(GO:0045744)	16990, 125, 38, 2	7.154	0.130054960617	0.453713054825	38
positive regulation of G protein-coupled receptor signaling pathway(GO:0045745)	16990, 687, 32, 2	1.546	0.634697417005	0.893905592869	32
response to vitamin(GO:0033273)	16990, 237, 83, 6	5.182	0.00876549486046	0.0978237361458	83
positive regulation of DNA replication(GO:0045740)	16990, 1825, 37, 11	2.768	0.00764892436616	0.0897349419543	37
positive regulation of nitric oxide metabolic process(GO:1904407)	16990, 1632, 38, 5	1.37	0.586645076464	0.868975452971	38
regulation of interleukin-4 production(GO:0032673)	16990, 1845, 28, 10	3.289	0.00278289129001	0.0452219834627	28
regulation of interleukin-5 production(GO:0032674)	16990, 1207, 22, 5	3.199	0.0664968062247	0.321134174639	22
regulation of interleukin-6 production(GO:0032675)	16990, 1611, 124, 24	2.041	0.00557147501566	0.0728228120253	124
cerebral cortex cell migration(GO:0021795)	16990, 1787, 23, 1	0.413	0.925681884887	1.0	23
regulation of interleukin-8 production(GO:0032677)	16990, 1999, 65, 10	1.308	0.562541732147	0.858174986244	65
mitochondrial respiratory chain complex assembly(GO:0033108)	16990, 336, 90, 4	2.247	0.371118627439	0.720292170895	90
regulation of type B pancreatic cell proliferation(GO:0061469)	16990, 1686, 11, 1	0.916	0.689822063074	0.915893571274	11
regulation of body fluid levels(GO:0050878)	16990, 208, 380, 9	1.935	0.283510154682	0.642837133498	380
multicellular organismal movement(GO:0050879)	16990, 295, 14, 1	4.114	0.385539719918	0.730486464396	14
nervous system process(GO:0050877)	16990, 5, 922, 1	3.685	0.783968201616	0.953689188106	922
regulation of cellular protein catabolic process(GO:1903362)	16990, 1587, 243, 32	1.41	0.194221148365	0.542421714096	243
white fat cell differentiation(GO:0050872)	16990, 589, 13, 2	4.438	0.172881144696	0.517460053508	13
brown fat cell differentiation(GO:0050873)	16990, 1276, 28, 4	1.902	0.36438496459	0.716492354857	28
positive regulation of T cell activation(GO:0050870)	16990, 1826, 199, 48	2.244	1.05426568506e-06	0.000115250407844	199
positive regulation of B cell activation(GO:0050871)	16990, 1871, 77, 15	1.769	0.107903030161	0.414547583926	77
regulation of immunoglobulin production(GO:0002637)	16990, 1845, 67, 12	1.649	0.227157932202	0.584116879382	67
negative regulation of I-kappaB kinase/NF-kappaB signaling(GO:0043124)	16990, 406, 42, 2	1.993	0.556695210585	0.853859682051	42
regulation of skeletal muscle adaptation(GO:0014733)	16990, 0, 14, 0	0.0	1.0	1.0	14
negative regulation of meiotic cell cycle(GO:0051447)	16990, 936, 16, 3	3.403	0.147736296916	0.475962215784	16
regulation of attachment of spindle microtubules to kinetochore(GO:0051988)	16990, 1481, 12, 4	3.824	0.0508512278072	0.283423413387	12
negative regulation of chromosome segregation(GO:0051985)	16990, 1139, 33, 11	4.972	5.19656745142e-05	0.00238052280394	33
positive regulation of chromosome segregation(GO:0051984)	16990, 1820, 28, 7	2.334	0.09774313622	0.393023063539	28
lipid modification(GO:0030258)	16990, 287, 261, 8	1.815	0.373363930534	0.721508422527	261
lipid glycosylation(GO:0030259)	16990, 383, 11, 1	4.033	0.347833417383	0.700619236855	11
regulation of chromosome segregation(GO:0051983)	16990, 1871, 102, 28	2.493	4.49559648333e-05	0.00216238190848	102
negative regulation of immunoglobulin production(GO:0002638)	16990, 1845, 12, 4	3.07	0.0944286484056	0.386226019414	12
membrane docking(GO:0022406)	16990, 111, 174, 2	1.759	0.749644283485	0.939252149926	174
positive regulation of ATP metabolic process(GO:1903580)	16990, 1374, 37, 6	2.005	0.240264563965	0.597990403624	37
chromatin remodeling(GO:0006338)	16990, 453, 155, 14	3.388	0.000880706264666	0.0210756076271	155
positive regulation of immune system process(GO:0002684)	16990, 1999, 927, 175	1.604	2.60084908745e-09	1.04250700922e-06	927
protein localization to ciliary membrane(GO:1903441)	16990, 1410, 11, 1	1.095	0.638737099609	0.895229138834	11
nucleosome assembly(GO:0006334)	16990, 1204, 115, 17	2.086	0.0235639944435	0.185999622507	115
regulation of dendrite extension(GO:1903859)	16990, 1581, 24, 1	0.448	0.917422736821	1.0	24
chromatin assembly or disassembly(GO:0006333)	16990, 1688, 76, 19	2.516	0.00121330154174	0.0261703157659	76
mRNA 3'-end processing(GO:0031124)	16990, 1988, 78, 12	1.315	0.532204878834	0.836297114404	78
neutrophil degranulation(GO:0043312)	16990, 1757, 477, 91	1.845	1.40434299634e-07	3.21661419638e-05	477
intraciliary transport involved in cilium assembly(GO:0035735)	16990, 1112, 40, 6	2.292	0.169136403013	0.51226211469	40
protein kinase B signaling(GO:0043491)	16990, 1673, 39, 6	1.562	0.439897517713	0.770822244152	39
glycerophospholipid catabolic process(GO:0046475)	16990, 956, 20, 1	0.889	0.797491480572	0.960905316019	20
liver development(GO:0001889)	16990, 1638, 107, 14	1.357	0.476645703112	0.799182954708	107
phosphatidylglycerol metabolic process(GO:0046471)	16990, 467, 28, 2	2.599	0.401292943885	0.74098060129	28
phosphatidylcholine metabolic process(GO:0046470)	16990, 792, 73, 2	0.588	0.97267728885	1.0	73
phosphatidic acid metabolic process(GO:0046473)	16990, 510, 40, 2	1.666	0.6331646458	0.893376927633	40
negative regulation of fatty acid metabolic process(GO:0045922)	16990, 331, 25, 2	4.106	0.235008300657	0.593631380229	25
regulation of hexokinase activity(GO:1903299)	16990, 1242, 11, 1	1.244	0.607641904456	0.881950806712	11
negative regulation of exocytosis(GO:0045920)	16990, 837, 32, 3	1.903	0.453986128844	0.782408481783	32
myosin filament assembly(GO:0031034)	16990, 681, 12, 1	2.079	0.521808950398	0.829941086007	12
negative regulation of growth(GO:0045926)	16990, 125, 252, 6	3.236	0.0835923141123	0.359641351414	252
actomyosin structure organization(GO:0031032)	16990, 1138, 100, 5	0.746	0.969333204783	1.0	100
detoxification of inorganic compound(GO:0061687)	16990, 0, 17, 0	0.0	1.0	1.0	17
execution phase of apoptosis(GO:0097194)	16990, 273, 23, 1	2.706	0.537458939148	0.83926143558	23
regulation of coenzyme metabolic process(GO:0051196)	16990, 1242, 57, 4	0.96	0.861520504706	0.998185576077	57
lamellipodium assembly(GO:0030032)	16990, 1868, 34, 3	0.803	0.880421610689	1.0	34
coronary vasculature morphogenesis(GO:0060977)	16990, 0, 12, 0	0.0	1.0	1.0	12
apoptotic signaling pathway(GO:0097190)	16990, 1999, 262, 41	1.33	0.219604998727	0.575326821284	262
positive regulation of sodium ion transmembrane transport(GO:1902307)	16990, 0, 21, 0	0.0	1.0	1.0	21
roof of mouth development(GO:0060021)	16990, 1763, 80, 20	2.409	0.0014665071092	0.0302541612951	80
homeostatic process(GO:0042592)	16990, 1623, 1465, 151	1.079	0.678618465766	0.910757483352	1465
leukocyte migration(GO:0050900)	16990, 612, 293, 29	2.748	1.76416092825e-05	0.00111652816643	293
protein localization to cilium(GO:0061512)	16990, 725, 43, 2	1.09	0.805949555429	0.965533589442	43
detection of stimulus involved in sensory perception(GO:0050906)	16990, 5, 505, 1	6.729	0.583585713687	0.866640099671	505
response to starvation(GO:0042594)	16990, 622, 186, 4	0.587	0.995527865123	1.0	186
RNA polyadenylation(GO:0043631)	16990, 1479, 31, 5	1.853	0.331969399632	0.685604470687	31
segmentation(GO:0035282)	16990, 1740, 53, 11	2.027	0.0867049398032	0.366980955745	53
sensory perception of taste(GO:0050909)	16990, 1207, 28, 2	1.005	0.785026392081	0.954152358017	28
pyrimidine nucleotide biosynthetic process(GO:0006221)	16990, 1730, 46, 7	1.494	0.458809553685	0.784526823044	46
