Term	N,n,B,b	Erichment	p_value	FDR	Gene_number
synapse organization(GO:0050808)	16990, 1886, 170, 36	1.908	0.00121520544162	0.0259783918852	170
DNA damage response, detection of DNA damage(GO:0042769)	16990, 473, 39, 2	1.842	0.586516865044	0.838628454478	39
regulation of sprouting angiogenesis(GO:1903670)	16990, 1550, 69, 11	1.747	0.202594700806	0.556011955827	69
plasma membrane fusion(GO:0045026)	16990, 891, 20, 2	1.907	0.484701766331	0.779737624098	20
regulation of cell killing(GO:0031341)	16990, 797, 92, 5	1.159	0.797067064376	0.942494002	92
positive regulation of vesicle fusion(GO:0031340)	16990, 1510, 11, 1	1.023	0.657246144342	0.874026528694	11
regulation of oxidoreductase activity(GO:0051341)	16990, 15, 94, 1	12.05	0.317859312781	0.659578643	94
regulation of ubiquitin-dependent protein catabolic process(GO:2000058)	16990, 1929, 150, 23	1.351	0.35453456517	0.688104039573	150
negative regulation of cell projection organization(GO:0031345)	16990, 1502, 174, 31	2.015	0.00164199774672	0.0327718222477	174
regulation of cell projection organization(GO:0031344)	16990, 1589, 671, 108	1.721	3.41868220874e-07	0.0001027741339	671
regulation of defense response(GO:0031347)	16990, 15, 666, 2	3.401	0.544941578878	0.812010221314	666
regulation of cofactor metabolic process(GO:0051193)	16990, 63, 78, 1	3.457	0.606022157373	0.849466346559	78
negative regulation of inflammatory response(GO:0050728)	16990, 1237, 128, 10	1.073	0.83892207984	0.968141843578	128
positive regulation of inflammatory response(GO:0050729)	16990, 676, 132, 10	1.904	0.200648885661	0.552444842604	132
response to platelet aggregation inhibitor(GO:0061478)	16990, 577, 13, 2	4.53	0.168773825996	0.513502101538	13
establishment of protein localization to postsynaptic membrane(GO:1903540)	16990, 1853, 12, 4	3.056	0.0952340735351	0.402881173002	12
regulation of inflammatory response(GO:0050727)	16990, 15, 319, 2	7.101	0.208014660134	0.559279214783	319
regulation of exosomal secretion(GO:1903541)	16990, 1518, 18, 3	1.865	0.396928263145	0.723774737231	18
bone growth(GO:0098868)	16990, 880, 11, 1	1.755	0.540639162521	0.808928830792	11
tight junction organization(GO:0120193)	16990, 121, 35, 2	8.024	0.106323964124	0.421039217355	35
phosphorylation(GO:0016310)	16990, 1809, 1148, 151	1.235	0.0415159649378	0.265547594881	1148
membrane protein intracellular domain proteolysis(GO:0031293)	16990, 836, 20, 3	3.048	0.200269762389	0.552032984005	20
phosphatidylinositol biosynthetic process(GO:0006661)	16990, 145, 132, 2	1.775	0.722503672316	0.90348815833	132
glycerol ether metabolic process(GO:0006662)	16990, 0, 14, 0	0.0	1.0	1.0	14
retinal ganglion cell axon guidance(GO:0031290)	16990, 1480, 19, 1	0.604	0.846518970745	0.972011518091	19
replication fork processing(GO:0031297)	16990, 1652, 29, 4	1.419	0.560837186042	0.821750876331	29
sphingolipid metabolic process(GO:0006665)	16990, 1194, 148, 19	1.827	0.0558982133226	0.310468778941	148
response to salt(GO:1902074)	16990, 836, 19, 4	4.279	0.0493722977426	0.29324913722	19
positive regulation of small GTPase mediated signal transduction(GO:0051057)	16990, 1278, 69, 11	2.119	0.078083823914	0.370032702489	69
regulation of small GTPase mediated signal transduction(GO:0051056)	16990, 1716, 333, 46	1.368	0.130195675711	0.460810301817	333
negative regulation of lipid biosynthetic process(GO:0051055)	16990, 30, 47, 1	12.05	0.269328819493	0.617185146147	47
positive regulation of DNA metabolic process(GO:0051054)	16990, 15, 227, 1	4.99	0.603170521025	0.847575286629	227
tRNA 5'-end processing(GO:0099116)	16990, 0, 14, 0	0.0	1.0	1.0	14
regulation of DNA metabolic process(GO:0051052)	16990, 15, 416, 2	5.446	0.313523511534	0.65710156448	416
histone H3 acetylation(GO:0043966)	16990, 161, 44, 1	2.398	0.643364505443	0.86683004795	44
histone H4 acetylation(GO:0043967)	16990, 1452, 54, 4	0.867	0.896650136789	0.993523878819	54
histone H2A acetylation(GO:0043968)	16990, 1452, 16, 1	0.731	0.786454070163	0.938902380522	16
smooth muscle contraction(GO:0006939)	16990, 747, 50, 8	3.639	0.00931629323525	0.107719640533	50
microtubule-based protein transport(GO:0099118)	16990, 178, 66, 2	2.892	0.44382622574	0.750370525768	66
positive regulation of dephosphorylation(GO:0035306)	16990, 836, 55, 3	1.109	0.804265793389	0.948247180893	55
regulation of developmental pigmentation(GO:0048070)	16990, 1596, 16, 2	1.331	0.599169119035	0.844419414756	16
negative regulation of DNA metabolic process(GO:0051053)	16990, 150, 152, 4	2.981	0.240535358492	0.592105974588	152
vesicle docking(GO:0048278)	16990, 186, 63, 2	2.9	0.436231881419	0.744861678958	63
positive regulation of hemopoiesis(GO:1903708)	16990, 1953, 182, 27	1.291	0.411376477593	0.728730437404	182
actin filament bundle organization(GO:0061572)	16990, 743, 64, 7	2.501	0.108483342072	0.423542918318	64
negative regulation of response to DNA damage stimulus(GO:2001021)	16990, 1445, 80, 16	2.352	0.00816166353775	0.0986905258279	80
regulation of response to DNA damage stimulus(GO:2001020)	16990, 185, 210, 7	3.061	0.0645169688817	0.332409740162	210
regulation of response to drug(GO:2001023)	16990, 63, 92, 1	2.931	0.669065931242	0.880521894538	92
positive regulation of response to DNA damage stimulus(GO:2001022)	16990, 15, 96, 1	11.799	0.322769371518	0.664322069749	96
regulation of hemopoiesis(GO:1903706)	16990, 134, 391, 6	1.946	0.44059792107	0.748362172884	391
negative regulation of hemopoiesis(GO:1903707)	16990, 107, 134, 4	4.74	0.0734199138287	0.355797449564	134
cell communication by electrical coupling involved in cardiac conduction(GO:0086064)	16990, 388, 16, 2	5.474	0.139446842261	0.471355805534	16
regulation of endothelial cell chemotaxis(GO:2001026)	16990, 178, 21, 2	9.09	0.0749329012216	0.359703776325	21
protein-containing complex localization(GO:0031503)	16990, 1082, 136, 10	1.155	0.776190231101	0.933509491586	136
electron transport chain(GO:0022900)	16990, 446, 156, 6	1.465	0.637799978313	0.864117389359	156
intermediate filament organization(GO:0045109)	16990, 457, 22, 8	13.519	5.21166917053e-07	0.000138448252145	22
rRNA modification(GO:0000154)	16990, 1811, 34, 5	1.38	0.562845782192	0.822883955119	34
neurotransmitter receptor internalization(GO:0099590)	16990, 0, 13, 0	0.0	1.0	1.0	13
relaxation of muscle(GO:0090075)	16990, 1742, 20, 5	2.438	0.143090354237	0.476967847458	20
negative regulation of pathway-restricted SMAD protein phosphorylation(GO:0060394)	16990, 0, 11, 0	0.0	1.0	1.0	11
regulation of delayed rectifier potassium channel activity(GO:1902259)	16990, 1629, 19, 2	1.098	0.698390170338	0.891642866535	19
negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator(GO:1902254)	16990, 479, 22, 4	6.449	0.0155022189	0.152174842671	22
regulation of intrinsic apoptotic signaling pathway by p53 class mediator(GO:1902253)	16990, 479, 29, 4	4.892	0.0398414221808	0.261942736337	29
regulation of neurotransmitter receptor activity(GO:0099601)	16990, 1961, 57, 11	1.672	0.229380183892	0.581966686086	57
myeloid leukocyte activation(GO:0002274)	16990, 1339, 565, 57	1.28	0.222769178422	0.576655962946	565
establishment of epithelial cell apical/basal polarity(GO:0045198)	16990, 1352, 16, 6	4.712	0.00530803877516	0.0740048304595	16
regulation of response to tumor cell(GO:0002834)	16990, 1648, 13, 1	0.793	0.743892128177	0.917087467162	13
negative regulation of transport(GO:0051051)	16990, 1654, 466, 55	1.212	0.403114501018	0.725376792047	466
positive regulation of type 2 immune response(GO:0002830)	16990, 1370, 15, 2	1.654	0.503989072927	0.792995564534	15
positive regulation of response to biotic stimulus(GO:0002833)	16990, 538, 43, 2	1.469	0.695426158543	0.89050911257	43
negative regulation of response to biotic stimulus(GO:0002832)	16990, 81, 44, 1	4.767	0.46258423181	0.76147507016	44
xenobiotic metabolic process(GO:0006805)	16990, 961, 116, 17	2.591	0.00295546964555	0.049189650502	116
negative regulation of gene expression(GO:0010629)	16990, 1737, 1638, 213	1.272	0.00196613070627	0.0370866223419	1638
mesonephric epithelium development(GO:0072163)	16990, 868, 41, 8	3.819	0.00616508563682	0.081467203058	41
neuron migration(GO:0001764)	16990, 1742, 118, 29	2.397	8.03146168658e-05	0.00406645586447	118
superoxide metabolic process(GO:0006801)	16990, 1646, 38, 4	1.087	0.763355614847	0.928849103823	38
regulation of pathway-restricted SMAD protein phosphorylation(GO:0060393)	16990, 868, 61, 2	0.642	0.955668165644	1.0	61
nitric oxide biosynthetic process(GO:0006809)	16990, 137, 13, 1	9.54	0.214406161322	0.565218803167	13
sex determination(GO:0007530)	16990, 1347, 22, 5	2.867	0.0939517132756	0.401637627839	22
response to protozoan(GO:0001562)	16990, 1531, 19, 3	1.752	0.435421680338	0.744535471889	19
cofactor catabolic process(GO:0051187)	16990, 240, 63, 2	2.247	0.547663378337	0.815055956002	63
cofactor metabolic process(GO:0051186)	16990, 244, 487, 13	1.859	0.177305872691	0.524212886555	487
cofactor transport(GO:0051181)	16990, 12, 48, 1	29.497	0.143662087565	0.477711784643	48
vitamin transport(GO:0051180)	16990, 1034, 37, 6	2.665	0.100073437565	0.413889281759	37
neuron death(GO:0070997)	16990, 16, 48, 2	44.245	0.00638308957906	0.0838870515719	48
positive regulation of transport(GO:0051050)	16990, 42, 936, 7	3.025	0.0809027163858	0.375548439424	936
branching involved in blood vessel morphogenesis(GO:0001569)	16990, 34, 27, 1	18.508	0.170565780017	0.514626578738	27
skeletal muscle contraction(GO:0003009)	16990, 1961, 28, 6	1.857	0.268473426749	0.616743345859	28
cellular response to fibroblast growth factor stimulus(GO:0044344)	16990, 478, 28, 6	7.617	0.000740738403881	0.0185570402222	28
axo-dendritic transport(GO:0008088)	16990, 1938, 64, 18	2.466	0.00178683150317	0.0347961924302	64
anterograde axonal transport(GO:0008089)	16990, 510, 44, 4	3.029	0.166477881708	0.510037331856	44
neurotrophin TRK receptor signaling pathway(GO:0048011)	16990, 1675, 20, 7	3.55	0.0104669160403	0.116811754417	20
xenobiotic transport(GO:0042908)	16990, 1034, 11, 4	5.975	0.0122838187198	0.131886535808	11
positive regulation of excitatory postsynaptic potential(GO:2000463)	16990, 1978, 26, 8	2.643	0.0354988278162	0.246747632653	26
ribose phosphate biosynthetic process(GO:0046390)	16990, 1781, 198, 36	1.734	0.00779486579248	0.0969287737112	198
reproductive behavior(GO:0019098)	16990, 1568, 30, 3	1.084	0.749591260185	0.920483523484	30
layer formation in cerebral cortex(GO:0021819)	16990, 96, 12, 2	29.497	0.00829913896191	0.0995482753287	12
regulation of leukocyte chemotaxis(GO:0002688)	16990, 167, 108, 1	0.942	0.927434220884	1.0	108
regulation of lipid biosynthetic process(GO:0046890)	16990, 145, 178, 4	2.633	0.318267597062	0.660072692044	178
sequestering of metal ion(GO:0051238)	16990, 1212, 11, 1	1.274	0.602089191036	0.846303041755	11
establishment of RNA localization(GO:0051236)	16990, 9, 186, 1	10.149	0.403556818195	0.725376792047	186
maintenance of location(GO:0051235)	16990, 1629, 158, 21	1.386	0.344391123177	0.679666394438	158
organophosphate biosynthetic process(GO:0090407)	16990, 1800, 572, 75	1.238	0.214060623072	0.565218803167	572
intestinal lipid absorption(GO:0098856)	16990, 502, 11, 3	9.23	0.0138823841094	0.141771268718	11
Wnt signaling pathway, calcium modulating pathway(GO:0007223)	16990, 159, 34, 1	3.143	0.541109858448	0.808928830792	34
positive regulation of transcription of Notch receptor target(GO:0007221)	16990, 1129, 18, 2	1.672	0.535525580518	0.808424950284	18
synaptonemal complex organization(GO:0070193)	16990, 965, 23, 2	1.531	0.593759534385	0.84321917933	23
chromosome organization involved in meiotic cell cycle(GO:0070192)	16990, 1294, 59, 3	0.668	0.95919252332	1.0	59
negative regulation of epithelial to mesenchymal transition(GO:0010719)	16990, 1698, 27, 1	0.371	0.947624642674	1.0	27
positive regulation of epithelial to mesenchymal transition(GO:0010718)	16990, 868, 45, 6	2.61	0.115105387026	0.434240714975	45
regulation of epithelial to mesenchymal transition(GO:0010717)	16990, 1160, 81, 10	1.808	0.217217325298	0.569071533052	81
regulation of extracellular matrix disassembly(GO:0010715)	16990, 836, 15, 5	6.774	0.00258929335742	0.0450422400752	15
positive regulation of collagen metabolic process(GO:0010714)	16990, 836, 25, 3	2.439	0.303570123259	0.646666205879	25
negative regulation of collagen metabolic process(GO:0010713)	16990, 735, 11, 1	2.101	0.513801047657	0.79773500298	11
regulation of collagen metabolic process(GO:0010712)	16990, 836, 39, 4	2.084	0.343203807918	0.679233082746	39
histone H4-K16 acetylation(GO:0043984)	16990, 1287, 21, 3	1.886	0.415936384363	0.731233190345	21
negative regulation of NF-kappaB transcription factor activity(GO:0032088)	16990, 1500, 82, 5	0.691	0.97638694505	1.0	82
negative regulation of interleukin-8 production(GO:0032717)	16990, 158, 17, 2	12.651	0.0422531005966	0.267769978748	17
positive regulation of protein export from nucleus(GO:0046827)	16990, 90, 21, 1	8.989	0.263226715189	0.612968548152	21
positive regulation of nucleocytoplasmic transport(GO:0046824)	16990, 1956, 55, 12	1.895	0.102707958884	0.418161158193	55
regulation of protein export from nucleus(GO:0046825)	16990, 505, 40, 3	2.523	0.329608505169	0.669088080483	40
regulation of nucleocytoplasmic transport(GO:0046822)	16990, 1195, 99, 11	1.58	0.338539045559	0.676077318168	99
negative regulation of nucleocytoplasmic transport(GO:0046823)	16990, 1958, 20, 2	0.868	0.799420946506	0.943610982257	20
interleukin-35-mediated signaling pathway(GO:0070757)	16990, 682, 11, 1	2.265	0.494291704019	0.787265925938	11
fatty acid transmembrane transport(GO:1902001)	16990, 906, 11, 1	1.705	0.545451514152	0.812518359575	11
regulation of chromosome organization(GO:0033044)	16990, 30, 337, 2	3.361	0.506209702986	0.793949736946	337
axonal transport of mitochondrion(GO:0019896)	16990, 824, 11, 5	9.372	0.000456071179145	0.0129041315982	11
cellular response to light stimulus(GO:0071482)	16990, 2000, 107, 14	1.111	0.768973955828	0.931426251362	107
cellular response to gamma radiation(GO:0071480)	16990, 1683, 29, 6	2.089	0.194300786437	0.543855889918	29
NAD metabolic process(GO:0019674)	16990, 1285, 69, 9	1.725	0.282328565349	0.62754177418	69
regulation of tooth mineralization(GO:0070170)	16990, 91, 11, 1	16.973	0.13484935323	0.464747207263	11
establishment of protein localization to vacuole(GO:0072666)	16990, 1455, 44, 2	0.531	0.965797838041	1.0	44
antigen processing and presentation of peptide antigen via MHC class II(GO:0002495)	16990, 22, 98, 1	7.88	0.414478299626	0.730003889126	98
regulation of anoikis(GO:2000209)	16990, 1399, 24, 7	3.542	0.0126773624399	0.132988768818	24
negative regulation of MAP kinase activity(GO:0043407)	16990, 1222, 73, 11	2.095	0.0845513747288	0.381870528118	73
positive regulation of MAP kinase activity(GO:0043406)	16990, 1127, 259, 32	1.863	0.00615606393893	0.081467203058	259
regulation of MAP kinase activity(GO:0043405)	16990, 1127, 337, 40	1.789	0.00346831911809	0.0543407653355	337
skeletal muscle tissue regeneration(GO:0043403)	16990, 11, 16, 1	96.534	0.0398525346661	0.261942736337	16
modified amino acid transport(GO:0072337)	16990, 891, 25, 5	3.814	0.0390037150172	0.258769474804	25
regulation of microtubule-based process(GO:0032886)	16990, 591, 209, 22	3.026	6.66120355194e-05	0.0036409533051	209
positive regulation of cardiac muscle cell apoptotic process(GO:0010666)	16990, 16, 12, 1	88.49	0.0389318035866	0.258769474804	12
regulation of polysaccharide metabolic process(GO:0032881)	16990, 1915, 41, 8	1.731	0.269007804493	0.616743345859	41
regulation of protein localization(GO:0032880)	16990, 1978, 960, 142	1.271	0.019590533206	0.174815227079	960
positive regulation of podosome assembly(GO:0071803)	16990, 378, 12, 2	7.491	0.0811392798007	0.375548439424	12
cellular response to follicle-stimulating hormone stimulus(GO:0071372)	16990, 1733, 11, 5	4.456	0.0117447588223	0.127701283116	11
regulation of podosome assembly(GO:0071801)	16990, 378, 16, 2	5.618	0.135116324702	0.464875816447	16
protein transmembrane transport(GO:0071806)	16990, 1904, 58, 3	0.462	0.990835821354	1.0	58
cellular response to peptide hormone stimulus(GO:0071375)	16990, 125, 163, 2	1.668	0.765634088317	0.929974738587	163
cellular response to glucagon stimulus(GO:0071377)	16990, 1852, 26, 5	1.764	0.346248556287	0.680247194539	26
postsynaptic membrane organization(GO:0001941)	16990, 1816, 12, 4	3.119	0.0900715902121	0.396086275061	12
hair follicle development(GO:0001942)	16990, 159, 38, 5	14.06	0.000223409157971	0.00805891004249	38
vasculature development(GO:0001944)	16990, 1718, 32, 4	1.236	0.66294139407	0.876586671011	32
cellular response to prostaglandin stimulus(GO:0071379)	16990, 229, 22, 3	10.117	0.0156584112802	0.152772734803	22
lymphangiogenesis(GO:0001946)	16990, 702, 12, 3	6.051	0.039738927579	0.261942736337	12
regulation of transporter activity(GO:0032409)	16990, 38, 250, 2	3.577	0.455263729421	0.755752091182	250
regulation of telomerase RNA localization to Cajal body(GO:1904872)	16990, 1931, 18, 3	1.466	0.533075061339	0.808076966849	18
negative regulation of neuron projection regeneration(GO:0070571)	16990, 1267, 14, 3	2.873	0.194215416369	0.543855889918	14
zinc ion transmembrane transport(GO:0071577)	16990, 588, 22, 1	1.313	0.714404368995	0.900730017002	22
RNA 5'-end processing(GO:0000966)	16990, 0, 19, 0	0.0	1.0	1.0	19
B cell homeostasis(GO:0001782)	16990, 1718, 25, 2	0.791	0.842501258469	0.969263805205	25
establishment of melanosome localization(GO:0032401)	16990, 402, 22, 2	3.842	0.247511636914	0.598475468371	22
