chrom	start	end	num	length
chr1	232878462	232888054	8	9592
chr1	232888054	232892715	7	4661
chr1	232892715	232894483	6	1768
chr1	232894483	232907549	5	13066
chr1	232907549	232911497	4	3948
chr1	232911497	232914031	5	2534
chr1	232914031	232938869	4	24838
chr1	232938869	232939591	3	722
chr1	233008528	233009160	1	632
chr1	233009160	233072757	2	63597
chr1	233072757	233132618	1	59861
chr1	233132618	233153019	2	20401
chr1	233153019	233155105	1	2086
chr1	233395836	233397345	3	1509
chr1	233397345	233397821	4	476
chr1	233397821	233407925	5	10104
chr1	233407925	233408200	6	275
chr1	233408200	233409916	7	1716
chr1	233409916	233410076	8	160
chr1	233410076	233414923	9	4847
chr1	233414923	233442161	10	27238
chr1	233442161	233442915	9	754
chr1	233442915	233448397	8	5482
chr1	233448397	233448502	7	105
chr1	233448502	233449729	6	1227
chr1	233449729	233456298	5	6569
chr1	233456298	233470771	4	14473
chr1	233470771	233480765	5	9994
chr1	233480765	233481542	6	777
chr1	233481542	233483330	7	1788
chr1	233483330	233485250	8	1920
chr1	233485250	233514110	9	28860
chr1	233514110	233544995	10	30885
chr1	233544995	233552349	9	7354
chr1	233552349	233579496	8	27147
chr1	233579496	233581661	7	2165
chr1	233581661	233587401	6	5740
chr1	233587401	233597581	5	10180
chr1	233597581	233598226	4	645
chr1	233598226	233598787	3	561
chr1	233598787	233613499	2	14712
chr1	233613499	233631749	1	18250
chr1	233631749	233658015	2	26266
chr1	233658015	233658556	1	541
chr1	233673948	233675754	1	1806
chr1	233675754	233679381	2	3627
chr1	233679381	233679512	4	131
chr1	233679512	233688762	5	9250
chr1	233688762	233694755	6	5993
chr1	233694755	233695462	5	707
chr1	233695462	233707932	6	12470
chr1	233707932	233709765	5	1833
chr1	233709765	233718144	4	8379
chr1	233718144	233734292	3	16148
chr1	233734292	233734776	4	484
chr1	233734776	233735942	5	1166
chr1	233735942	233740846	6	4904
chr1	233740846	233759440	7	18594
chr1	233759440	233784636	8	25196
chr1	233784636	233790424	9	5788
chr1	233790424	233797716	10	7292
chr1	233797716	233801660	11	3944
chr1	233801660	234054427	12	252767
chr1	234054427	234076764	11	22337
chr1	234076764	234309427	12	232663
chr1	234309427	234309975	11	548
chr1	234309975	234329366	10	19391
chr1	234329366	234333456	9	4090
chr1	234333456	234333695	10	239
chr1	234333695	234344477	9	10782
chr1	234344477	234355295	8	10818
chr1	234355295	234355831	7	536
chr1	234355831	234356709	6	878
chr1	234356709	234359076	5	2367
chr1	234359076	234361478	4	2402
chr1	234361478	234363883	3	2405
chr1	234363883	234363942	2	59
chr1	234363942	234364341	1	399
chr1	235512723	235513588	1	865
chr1	235513588	235514992	2	1404
chr1	235514992	235519862	3	4870
chr1	235519862	235520268	4	406
chr1	235520268	235521200	5	932
chr1	235521200	235527207	6	6007
chr1	235527207	235537628	7	10421
chr1	235537628	235543744	8	6116
chr1	235543744	235553887	9	10143
chr1	235553887	235556827	8	2940
chr1	235556827	235557427	7	600
chr1	235557427	235561305	6	3878
chr1	235561305	235565454	5	4149
chr1	235565454	235579486	4	14032
chr1	235579486	235582338	5	2852
chr1	235582338	235585366	6	3028
chr1	235585366	235598501	7	13135
chr1	235598501	235604454	6	5953
chr1	235604454	235607939	5	3485
chr1	235607939	235622371	4	14432
chr1	235622371	235630951	3	8580
chr1	235630951	235656860	2	25909
chr1	235656860	235687559	1	30699
chr1	235920509	235922262	1	1753
chr1	235922262	235938138	2	15876
chr1	235938138	235950658	3	12520
chr1	235950658	235966618	2	15960
chr1	235966618	235973250	3	6632
chr1	235973250	235980626	4	7376
chr1	235980626	235983010	5	2384
chr1	235983010	235999498	6	16488
chr1	235999498	236030625	7	31127
chr1	236030625	236034154	6	3529
chr1	236034154	236077596	5	43442
chr1	236077596	236080472	6	2876
chr1	236080472	236095905	7	15433
chr1	236095905	236097685	6	1780
chr1	236097685	236100643	5	2958
chr1	236100643	236102971	4	2328
chr1	236102971	236145743	3	42772
chr1	236145743	236147073	2	1330
chr1	236147073	236147133	1	60
chr1	236287168	236290368	1	3200
chr1	236290368	236298812	2	8444
chr1	236298812	236303088	3	4276
chr1	236303088	236304918	4	1830
chr1	236304918	236334993	5	30075
chr1	236334993	236353358	4	18365
chr1	236353358	236354662	5	1304
chr1	236354662	236384900	6	30238
chr1	236384900	236404755	7	19855
chr1	236404755	236410417	6	5662
chr1	236410417	236411594	5	1177
chr1	236411594	236425958	4	14364
chr1	236425958	236434338	3	8380
chr1	236434338	236447557	2	13219
chr1	236447557	236463354	1	15797
chr1	236463354	236482865	2	19511
chr1	236482865	236487528	1	4663
chr1	236608580	236611296	1	2716
chr1	236611296	236611768	2	472
chr1	236611768	236612124	3	356
chr1	236612124	236612946	4	822
chr1	236612946	236613687	5	741
chr1	236613687	236613760	6	73
chr1	236613760	236615182	7	1422
chr1	236615182	236616950	8	1768
chr1	236616950	236617188	9	238
chr1	236617188	236618514	10	1326
chr1	236618514	236652102	11	33588
chr1	236652102	236657975	12	5873
chr1	236657975	236673348	11	15373
chr1	236673348	236707709	12	34361
chr1	236707709	236713000	11	5291
chr1	236715600	236765500	11	49900
chr1	236765500	236780287	10	14787
chr1	236780287	236782321	9	2034
chr1	236782321	236782416	8	95
chr1	236782416	236782579	5	163
chr1	236782579	236783204	4	625
chr1	236783204	236785021	3	1817
chr1	236785021	236788435	2	3414
chr1	236788435	236789024	1	589
chr1	236911438	236911894	4	456
chr1	236911894	236913079	5	1185
chr1	236913079	236913740	6	661
chr1	236913740	236915494	7	1754
chr1	236915494	236920455	8	4961
chr1	236920455	236921013	9	558
chr1	236921013	236924684	10	3671
chr1	236924684	236950070	11	25386
chr1	236950070	236984318	10	34248
chr1	236984318	236987895	11	3577
chr1	236987895	237184650	12	196755
chr1	237184650	237204244	11	19594
chr1	237204244	237462811	12	258567
chr1	237462811	237651085	11	188274
chr1	237651085	237679412	10	28327
chr1	237679412	237742617	11	63205
chr1	237742617	237743385	10	768
chr1	237743385	237770428	9	27043
chr1	237770428	237777666	8	7238
chr1	237777666	237780163	7	2497
chr1	237780163	237780820	6	657
chr1	237780820	237806106	5	25286
chr1	237806106	237806740	6	634
chr1	237806740	237810152	7	3412
chr1	237810152	237814500	8	4348
chr1	237814500	237826260	9	11760
chr1	237826260	237877445	10	51185
chr1	237877445	237941335	11	63890
chr1	237941335	237954793	10	13458
chr1	237954793	237964016	11	9223
chr1	237964016	238021097	12	57081
chr1	238021097	238118516	11	97419
chr1	238118516	238122184	10	3668
chr1	238122184	238234277	11	112093
chr1	238234277	238234459	10	182
chr1	238234459	238293106	9	58647
chr1	238293106	238300902	10	7796
chr1	238300902	238378403	11	77501
chr1	238378403	238430425	10	52022
chr1	238430425	238458669	11	28244
chr1	238458669	238497998	10	39329
chr1	238497998	238620879	11	122881
chr1	238620879	238642604	10	21725
chr1	238642604	238872397	11	229793
chr1	238872397	238908581	10	36184
chr1	238908581	238945499	9	36918
chr1	238945499	238985660	10	40161
chr1	238985660	239018423	11	32763
chr1	239018423	239024257	10	5834
chr1	239024257	239047102	9	22845
chr1	239047102	239051050	10	3948
chr1	239051050	239089419	11	38369
chr1	239089419	239092445	10	3026
chr1	239092445	239094521	9	2076
chr1	239094521	239095855	8	1334
chr1	239095855	239098423	7	2568
chr1	239098423	239116443	6	18020
chr1	239116443	239119558	7	3115
chr1	239119558	239123342	8	3784
chr1	239123342	239127226	9	3884
chr1	239127226	239139923	10	12697
chr1	239139923	239156063	9	16140
chr1	239156063	239156264	8	201
chr1	239156264	239165147	7	8883
chr1	239165147	239199689	6	34542
chr1	239199689	239236194	7	36505
chr1	239236194	239247629	8	11435
chr1	239247629	239260389	7	12760
chr1	239260389	239264894	6	4505
chr1	239264894	239281844	7	16950
chr1	239281844	239293663	8	11819
chr1	239293663	239303015	7	9352
chr1	239303015	239332627	6	29612
chr1	239332627	239337485	5	4858
chr1	239337485	239343575	4	6090
chr1	239343575	239361325	3	17750
chr1	239361325	239389856	2	28531
chr1	239389856	239426685	3	36829
chr1	239426685	239465776	2	39091
chr1	239465776	239467567	3	1791
chr1	239467567	239469116	4	1549
chr1	239469116	239488135	6	19019
chr1	239488135	239516469	7	28334
chr1	239516469	239518165	6	1696
chr1	239518165	239521804	5	3639
chr1	239521804	239522406	4	602
chr1	239522406	239523740	3	1334
chr1	239523740	239556906	2	33166
chr1	239556906	239562286	3	5380
chr1	239562286	239616183	4	53897
chr1	239616183	239635658	3	19475
chr1	239635658	239658816	4	23158
chr1	239658816	239667422	5	8606
chr1	239667422	239680937	6	13515
chr1	239680937	239688683	5	7746
chr1	239688683	239702433	4	13750
chr1	239702433	239717481	3	15048
chr1	239717481	239747853	4	30372
chr1	239747853	239751080	3	3227
chr1	239751080	239906196	2	155116
chr1	239906196	239907062	3	866
chr1	239907062	239907761	5	699
chr1	239907761	239913458	6	5697
chr1	239913458	239915794	7	2336
chr1	239915794	239919266	8	3472
chr1	239919266	239967265	9	47999
chr1	239967265	239974641	10	7376
chr1	239974641	239995110	11	20469
chr1	239995110	240273815	12	278705
chr1	240273815	240314631	11	40816
chr1	240314631	240386701	12	72070
chr1	240386701	240433041	11	46340
chr1	240433041	240447928	10	14887
chr1	240447928	240449382	11	1454
chr1	240449382	240479084	12	29702
chr1	240479084	240494028	11	14944
chr1	240494028	240498483	12	4455
chr1	240498483	240519846	11	21363
chr1	240519846	240534674	12	14828
chr1	240534674	240546705	11	12031
chr1	240546705	240566559	10	19854
chr1	240566559	240581245	11	14686
chr1	240581245	240583169	10	1924
chr1	240583169	240595468	9	12299
chr1	240595468	240600702	10	5234
chr1	240600702	240601874	11	1172
chr1	240601874	240602987	12	1113
chr1	240602987	240619616	11	16629
chr1	240619616	240726557	12	106941
chr1	240726557	240729455	11	2898
chr1	240729455	240729665	10	210
chr1	240729665	240736512	9	6847
chr1	240736512	240738883	8	2371
chr1	240738883	240756865	7	17982
chr1	240756865	240762783	8	5918
chr1	240762783	240765535	7	2752
chr1	240765535	240773916	6	8381
chr1	240773916	240776179	7	2263
chr1	240776179	240784442	6	8263
chr1	240784442	240808250	7	23808
chr1	240808250	240823512	9	15262
chr1	240823512	240847976	11	24464
chr1	240847976	240883349	12	35373
chr1	240883349	240946074	11	62725
chr1	240946074	240971803	12	25729
chr1	240971803	240974879	11	3076
chr1	240974879	240977801	9	2922
chr1	240977801	240978858	8	1057
chr1	240978858	240992470	7	13612
chr1	240992470	241002013	6	9543
chr1	241002013	241003599	7	1586
chr1	241003599	241023557	8	19958
chr1	241023557	241045256	9	21699
chr1	241045256	241052835	10	7579
chr1	241052835	241053554	9	719
chr1	241053554	241071958	8	18404
chr1	241071958	241084055	9	12097
chr1	241084055	241084164	10	109
chr1	241084164	241093403	11	9239
chr1	241093403	241095945	10	2542
chr1	241095945	241119091	9	23146
chr1	241119091	241120442	8	1351
chr1	241120442	241126045	7	5603
chr1	241126045	241127485	6	1440
chr1	241127485	241138103	5	10618
chr1	241138103	241140501	4	2398
chr1	241140501	241160636	3	20135
chr1	241160636	241177981	4	17345
chr1	241177981	241182689	3	4708
chr1	241182689	241205586	2	22897
chr1	241205586	241215075	3	9489
chr1	241215075	241229592	4	14517
chr1	241229592	241234139	5	4547
chr1	241234139	241249558	4	15419
chr1	241249558	241266540	5	16982
chr1	241266540	241278012	6	11472
chr1	241278012	241278068	7	56
chr1	241278068	241291838	8	13770
chr1	241291838	241294846	9	3008
chr1	241294846	241306755	10	11909
chr1	241306755	241307611	11	856
chr1	241307611	241340793	12	33182
chr1	241340793	241343244	11	2451
chr1	241343244	241368565	9	25321
chr1	241368565	241380510	10	11945
chr1	241380510	241385610	11	5100
chr1	241385610	241446873	12	61263
chr1	241446873	241472251	11	25378
chr1	241472251	241483861	10	11610
chr1	241483861	241485331	5	1470
chr1	241485331	241485794	3	463
chr1	241485794	241486071	2	277
chr1	241536214	241537274	1	1060
chr1	241537274	241537456	2	182
chr1	241537456	241537826	3	370
chr1	241537826	241539164	4	1338
chr1	241539164	241550190	5	11026
chr1	241550190	241556276	6	6086
chr1	241556276	241572908	7	16632
chr1	241572908	241585346	6	12438
chr1	241585346	241585666	5	320
chr1	241585666	241587778	4	2112
chr1	241587778	241590081	3	2303
chr1	241590081	241593013	2	2932
chr1	241593013	241596910	1	3897
chr1	241644550	241647069	1	2519
chr1	241647069	241647742	3	673
chr1	241647742	241649983	4	2241
chr1	241649983	241650559	5	576
chr1	241650559	241650626	6	67
chr1	241650626	241659641	7	9015
chr1	241659641	241663038	8	3397
chr1	241663038	241666238	9	3200
chr1	241666238	241668326	10	2088
chr1	241668326	241679599	11	11273
chr1	241679599	241830319	12	150720
chr1	241830319	241833647	11	3328
chr1	241833647	241833709	10	62
chr1	241833709	241833800	8	91
chr1	241833800	241833871	7	71
chr1	241833871	241834183	6	312
chr1	241834183	241834781	5	598
chr1	241834781	241835667	4	886
chr1	241835667	241836486	3	819
chr1	241836486	241836867	2	381
chr1	241836867	241839429	1	2562
chr1	241909303	241937104	1	27801
chr1	241937104	241938718	2	1614
chr1	241938718	241947766	3	9048
chr1	241947766	241949404	4	1638
chr1	241949404	241956708	5	7304
chr1	241956708	241961899	6	5191
chr1	241961899	241961900	5	1
chr1	241961900	241964702	6	2802
chr1	241964702	241974858	7	10156
chr1	241974858	241985654	8	10796
chr1	241985654	241988183	9	2529
chr1	241988183	241994038	10	5855
chr1	241994038	242020952	11	26914
chr1	242020952	242168200	12	147248
chr1	242168200	242193460	11	25260
chr1	242193460	242260630	10	67170
chr1	242260630	242281378	11	20748
chr1	242281378	243078377	12	796999
chr1	243078377	243090899	11	12522
chr1	243090899	243091307	10	408
chr1	243091307	243097667	9	6360
chr1	243097667	243102059	8	4392
chr1	243102059	243106269	7	4210
chr1	243106269	243108681	6	2412
chr1	243108681	243111541	5	2860
chr1	243111541	243112334	4	793
chr1	243112334	243116348	3	4014
chr1	243116348	243116395	2	47
chr1	243116395	243117711	1	1316
chr1	243502206	243507100	1	4894
chr1	243507100	243509424	2	2324
chr1	243509424	243511434	3	2010
chr1	243511434	243518022	4	6588
chr1	243518022	243520938	5	2916
chr1	243520938	243539354	6	18416
chr1	243539354	243542783	7	3429
chr1	243542783	243543726	8	943
chr1	243543726	243547626	9	3900
chr1	243547626	243550808	10	3182
chr1	243550808	243634985	11	84177
chr1	243634985	243715570	10	80585
chr1	243715570	243725687	9	10117
chr1	243725687	243730462	8	4775
chr1	243730462	243756419	7	25957
chr1	243756419	243756827	8	408
chr1	243756827	243758220	9	1393
chr1	243758220	243759158	10	938
chr1	243759158	243793765	11	34607
chr1	243793765	243823941	10	30176
chr1	243823941	243848832	9	24891
chr1	243848832	243850232	10	1400
chr1	243850232	243857851	11	7619
chr1	243857851	244007315	12	149464
chr1	244007315	244033081	11	25766
chr1	244033081	244034815	10	1734
chr1	244034815	244035440	9	625
chr1	244035440	244035563	8	123
chr1	244035563	244036491	5	928
chr1	244036491	244037323	2	832
chr1	244037323	244037465	1	142
chr1	244070319	244077063	1	6744
chr1	244077063	244078796	2	1733
chr1	244078796	244083618	3	4822
chr1	244083618	244084456	4	838
chr1	244084456	244094446	5	9990
chr1	244094446	244106185	6	11739
chr1	244106185	244107362	7	1177
chr1	244107362	244110483	8	3121
chr1	244110483	244111151	10	668
chr1	244111151	244117366	11	6215
chr1	244117366	244172931	12	55565
chr1	244172931	244191312	11	18381
chr1	244191312	244203711	12	12399
chr1	244203711	244217624	11	13913
chr1	244217624	244220361	12	2737
chr1	244220361	244236766	11	16405
chr1	244236766	244254529	10	17763
chr1	244254529	244272270	9	17741
chr1	244272270	244280392	8	8122
chr1	244280392	244287057	7	6665
chr1	244287057	244287101	6	44
chr1	244287101	244287519	4	418
chr1	244287519	244293347	3	5828
chr1	244293347	244293637	2	290
chr1	244293637	244295946	1	2309
chr1	244471466	244473838	1	2372
chr1	244473838	244477084	3	3246
chr1	244477084	244479168	5	2084
chr1	244479168	244480787	6	1619
chr1	244480787	244481733	7	946
chr1	244481733	244483958	8	2225
chr1	244483958	244495128	9	11170
chr1	244495128	244513724	10	18596
chr1	244513724	244516624	11	2900
chr1	244516624	244518457	10	1833
chr1	244518457	244519537	9	1080
chr1	244519537	244522685	8	3148
chr1	244522685	244522732	7	47
chr1	244522732	244527434	6	4702
chr1	244527434	244540961	5	13527
chr1	244540961	244562202	6	21241
chr1	244562202	244569336	7	7134
chr1	244569336	244582066	8	12730
chr1	244582066	244584804	7	2738
chr1	244584804	244585465	6	661
chr1	244585465	244589064	5	3599
chr1	244589064	244602095	4	13031
chr1	244602095	244602285	3	190
chr1	244602285	244602462	2	177
chr1	244602462	244643164	1	40702
chr1	244724640	244744772	1	20132
chr1	244744772	244751202	2	6430
chr1	244751202	244752536	3	1334
chr1	244752536	244760632	4	8096
chr1	244760632	244765375	5	4743
chr1	244765375	244775560	6	10185
chr1	244775560	244776045	5	485
chr1	244776045	244781027	4	4982
chr1	244781027	244782607	3	1580
chr1	244782607	244784033	2	1426
chr1	244784033	244784339	1	306
chr1	244878748	244880286	1	1538
chr1	244880286	244890580	2	10294
chr1	244890580	244910103	3	19523
chr1	244910103	244910772	2	669
chr1	244910772	244917240	1	6468
chr1	244917240	244938989	2	21749
chr1	244938989	244953101	1	14112
chr1	245033098	245051383	1	18285
chr1	245104058	245104790	1	732
chr1	245104790	245118192	2	13402
chr1	245118192	245118556	3	364
chr1	245118556	245118912	4	356
chr1	245118912	245121990	5	3078
chr1	245121990	245122044	7	54
chr1	245122044	245125638	8	3594
chr1	245125638	245127382	9	1744
chr1	245127382	245129294	10	1912
chr1	245129294	245144127	11	14833
chr1	245144127	245145658	10	1531
chr1	245145658	245145721	9	63
chr1	245145721	245148655	8	2934
chr1	245148655	245149702	7	1047
chr1	245149702	245149897	6	195
chr1	245149897	245151723	5	1826
chr1	245151723	245152351	4	628
chr1	245152351	245152723	3	372
chr1	245152723	245160504	2	7781
chr1	245160504	245200530	1	40026
chr1	245200530	245218074	2	17544
chr1	245218074	245224821	1	6747
chr1	245240024	245257336	1	17312
chr1	245337356	245345218	1	7862
chr1	245345218	245345789	2	571
chr1	245345789	245358306	3	12517
chr1	245358306	245368769	4	10463
chr1	245368769	245386818	2	18049
chr1	245386818	245393978	3	7160
chr1	245393978	245394416	4	438
chr1	245394416	245406132	3	11716
chr1	245406132	245414139	2	8007
chr1	245414139	245422267	3	8128
chr1	245422267	245455342	2	33075
chr1	245455342	245476020	3	20678
chr1	245476020	245477730	4	1710
chr1	245477730	245486615	5	8885
chr1	245486615	245489647	4	3032
chr1	245489647	245499927	3	10280
chr1	245499927	245500634	2	707
chr1	245500634	245521168	1	20534
chr1	245521168	245527227	2	6059
chr1	245527227	245537281	3	10054
