Term	N,n,B,b	Erichment	p_value	FDR	Gene_number
positive regulation of catalytic activity(GO:0043085)	16990, 30, 1393, 5	2.033	0.526926311337	0.983295050189	1393
regulation of gene expression by genetic imprinting(GO:0006349)	16990, 959, 18, 3	2.953	0.199720169182	0.70263937031	18
type B pancreatic cell development(GO:0003323)	16990, 1410, 12, 4	4.017	0.0447796128526	0.392276332269	12
regulation of cell population proliferation(GO:0042127)	16990, 597, 1568, 73	1.325	0.0902206364956	0.524944990948	1568
chromatin silencing(GO:0006342)	16990, 32, 53, 1	10.018	0.313406022301	0.831184227277	53
methylation-dependent chromatin silencing(GO:0006346)	16990, 0, 12, 0	0.0	1.0	1.0	12
cellular hormone metabolic process(GO:0034754)	16990, 1872, 112, 16	1.297	0.517799141668	0.974431004702	112
regulation of NLRP3 inflammasome complex assembly(GO:1900225)	16990, 1665, 15, 1	0.68	0.796098055639	1.0	15
regulation of cellular extravasation(GO:0002691)	16990, 930, 25, 4	2.923	0.148477499603	0.632509759954	25
positive regulation of oligodendrocyte differentiation(GO:0048714)	16990, 115, 17, 1	8.691	0.253090605828	0.769997352329	17
membrane lipid catabolic process(GO:0046466)	16990, 77, 33, 1	6.686	0.356048464274	0.87082518544	33
membrane lipid biosynthetic process(GO:0046467)	16990, 565, 124, 6	1.455	0.622568135705	1.0	124
acylglycerol catabolic process(GO:0046464)	16990, 441, 33, 2	2.335	0.463453309524	0.953876944293	33
alpha-amino acid metabolic process(GO:1901605)	16990, 165, 214, 9	4.331	0.0031626628041	0.105641722831	214
acylglycerol biosynthetic process(GO:0046463)	16990, 909, 20, 1	0.935	0.782987228943	1.0	20
alpha-amino acid biosynthetic process(GO:1901607)	16990, 370, 67, 4	2.741	0.235435427249	0.751955116248	67
alpha-amino acid catabolic process(GO:1901606)	16990, 165, 99, 6	6.241	0.00395563516919	0.12354938418	99
positive regulation of ubiquitin-dependent protein catabolic process(GO:2000060)	16990, 433, 97, 5	2.023	0.373635359824	0.883138123221	97
microtubule organizing center organization(GO:0031023)	16990, 615, 68, 3	1.219	0.780152647396	1.0	68
response to lead ion(GO:0010288)	16990, 734, 24, 2	1.929	0.507966079669	0.968476938623	24
regulation of necrotic cell death(GO:0010939)	16990, 18, 26, 1	36.303	0.104148535902	0.554788972075	26
regulation of RNA stability(GO:0043487)	16990, 3, 136, 1	41.642	0.145839025578	0.62632652949	136
protein import(GO:0017038)	16990, 1336, 122, 6	0.625	0.993714651982	1.0	122
sperm-egg recognition(GO:0035036)	16990, 1928, 52, 1	0.169	0.998162521842	1.0	52
angiogenesis involved in wound healing(GO:0060055)	16990, 1253, 15, 2	1.808	0.47330322845	0.959856551686	15
G protein-coupled glutamate receptor signaling pathway(GO:0007216)	16990, 245, 15, 1	4.623	0.358107124918	0.871182456438	15
negative regulation of centrosome cycle(GO:0046606)	16990, 377, 14, 1	3.219	0.430704457827	0.928175825335	14
cellular monovalent inorganic cation homeostasis(GO:0030004)	16990, 597, 94, 10	3.028	0.0136025982252	0.224840197468	94
cellular potassium ion homeostasis(GO:0030007)	16990, 61, 13, 1	21.425	0.123278588409	0.583535584647	13
regulation of centrosome cycle(GO:0046605)	16990, 516, 58, 2	1.135	0.82246616311	1.0	58
metal ion transport(GO:0030001)	16990, 150, 621, 10	1.824	0.316976000651	0.835120507704	621
response to acid chemical(GO:0001101)	16990, 1208, 332, 27	1.144	0.739296081249	1.0	332
cellular anion homeostasis(GO:0030002)	16990, 297, 11, 1	5.2	0.302333537472	0.819205239615	11
membrane depolarization during cardiac muscle cell action potential(GO:0086012)	16990, 1515, 17, 6	3.958	0.0121217362329	0.20973219885	17
membrane depolarization during action potential(GO:0086010)	16990, 1756, 30, 11	3.548	0.000835390510563	0.0472732747742	30
regulation of cell growth involved in cardiac muscle cell development(GO:0061050)	16990, 538, 16, 2	3.947	0.216093730306	0.727878741438	16
somite development(GO:0061053)	16990, 1510, 15, 3	2.25	0.287842243894	0.810637788339	15
membrane disassembly(GO:0030397)	16990, 615, 16, 1	1.727	0.594627263653	1.0	16
regulation of non-motile cilium assembly(GO:1902855)	16990, 415, 13, 1	3.149	0.421519406588	0.91907857102	13
nucleoside salvage(GO:0043174)	16990, 0, 16, 0	0.0	1.0	1.0	16
mitochondrial electron transport, cytochrome c to oxygen(GO:0006123)	16990, 1657, 11, 4	3.729	0.0520439694152	0.425011023578	11
mitochondrial electron transport, ubiquinol to cytochrome c(GO:0006122)	16990, 959, 11, 1	1.611	0.55526130786	0.993515700239	11
peptide catabolic process(GO:0043171)	16990, 537, 29, 2	2.182	0.479574320369	0.959979840323	29
mitochondrial electron transport, NADH to ubiquinone(GO:0006120)	16990, 1472, 38, 8	2.43	0.0691782524563	0.476033468261	38
negative regulation of digestive system process(GO:0060457)	16990, 59, 19, 2	30.312	0.0093916631985	0.185321099643	19
positive regulation of digestive system process(GO:0060456)	16990, 84, 11, 1	18.387	0.127457491109	0.588359435926	11
negative regulation of single stranded viral RNA replication via double stranded DNA intermediate(GO:0045869)	16990, 0, 11, 0	0.0	1.0	1.0	11
regulation of gastric acid secretion(GO:0060453)	16990, 24, 12, 1	58.993	0.0532325204219	0.432514228428	12
regulation of peptide secretion(GO:0002791)	16990, 951, 463, 28	1.08	0.854440453819	1.0	463
negative regulation of receptor signaling pathway via STAT(GO:1904893)	16990, 271, 20, 1	3.135	0.477533623323	0.959856551686	20
regulation of receptor signaling pathway via STAT(GO:1904892)	16990, 21, 127, 1	6.37	0.488942183563	0.960789875794	127
CD4-positive, alpha-beta T cell lineage commitment(GO:0043373)	16990, 0, 11, 0	0.0	1.0	1.0	11
drug metabolic process(GO:0017144)	16990, 1309, 569, 56	1.277	0.25183926866	0.768133723687	569
myeloid leukocyte migration(GO:0097529)	16990, 207, 124, 2	1.324	0.830122474505	1.0	124
positive regulation of cell-substrate adhesion(GO:0010811)	16990, 418, 117, 8	2.779	0.0608039772816	0.452075280245	117
positive regulation of receptor signaling pathway via STAT(GO:1904894)	16990, 21, 85, 1	9.518	0.358980833755	0.871769685541	85
activation of MAPK activity(GO:0000187)	16990, 447, 152, 9	2.251	0.126706844056	0.587714484001	152
activation of MAPKK activity(GO:0000186)	16990, 871, 52, 4	1.5	0.595397739874	1.0	52
activation of MAPKKK activity(GO:0000185)	16990, 0, 11, 0	0.0	1.0	1.0	11
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay(GO:0000184)	16990, 1129, 118, 1	0.128	0.999979460215	1.0	118
chromatin silencing at rDNA(GO:0000183)	16990, 0, 12, 0	0.0	1.0	1.0	12
positive regulation of glutamate receptor signaling pathway(GO:1900451)	16990, 722, 13, 2	3.62	0.219104623763	0.730855229057	13
regulation of guanylate cyclase activity(GO:0031282)	16990, 190, 12, 1	7.452	0.250866213277	0.76711156126	12
negative regulation of cell population proliferation(GO:0008285)	16990, 595, 668, 39	1.667	0.0174525650455	0.259095178607	668
cobalamin metabolic process(GO:0009235)	16990, 528, 19, 2	3.387	0.270034896788	0.791093028663	19
endoplasmic reticulum to cytosol transport(GO:1903513)	16990, 1958, 16, 1	0.542	0.859269967394	1.0	16
phosphatidylserine metabolic process(GO:0006658)	16990, 659, 30, 2	1.719	0.581355216424	1.0	30
mitotic cell cycle process(GO:1903047)	16990, 8, 563, 1	3.772	0.745630585206	1.0	563
meiotic cell cycle process(GO:1903046)	16990, 302, 161, 4	1.398	0.74921215685	1.0	161
vesicle cargo loading(GO:0035459)	16990, 974, 24, 3	2.18	0.356114997871	0.87082518544	24
cellular response to interferon-beta(GO:0035458)	16990, 0, 22, 0	0.0	1.0	1.0	22
nephron tubule morphogenesis(GO:0072078)	16990, 1585, 13, 4	3.298	0.0799395761666	0.503142921026	13
nephron tubule formation(GO:0072079)	16990, 0, 13, 0	0.0	1.0	1.0	13
nucleobase biosynthetic process(GO:0046112)	16990, 1878, 19, 1	0.476	0.893220384845	1.0	19
response to interferon-alpha(GO:0035455)	16990, 1306, 20, 1	0.65	0.842809384765	1.0	20
kidney epithelium development(GO:0072073)	16990, 323, 58, 4	3.628	0.118594853927	0.57736968359	58
response to interferon-beta(GO:0035456)	16990, 0, 30, 0	0.0	1.0	1.0	30
drug transport(GO:0015893)	16990, 68, 154, 3	4.867	0.147044619018	0.628697437756	154
morphogenesis of an epithelium(GO:0002009)	16990, 585, 278, 19	1.985	0.0350878188997	0.361698399902	278
homocysteine metabolic process(GO:0050667)	16990, 937, 11, 1	1.648	0.551189318019	0.992267007262	11
vocalization behavior(GO:0071625)	16990, 1155, 18, 4	3.269	0.0974894622649	0.541483040986	18
artery morphogenesis(GO:0048844)	16990, 226, 55, 5	6.834	0.00593511601253	0.151047132382	55
cell population proliferation(GO:0008283)	16990, 646, 647, 31	1.26	0.53146834324	0.983295050189	647
hippocampus development(GO:0021766)	16990, 1419, 64, 12	2.245	0.0387368360509	0.373152191936	64
regulation of axon extension involved in axon guidance(GO:0048841)	16990, 1857, 32, 7	2.001	0.182492693257	0.683104945187	32
galactose metabolic process(GO:0006012)	16990, 0, 13, 0	0.0	1.0	1.0	13
oxidative phosphorylation(GO:0006119)	16990, 1461, 25, 4	1.861	0.373024534923	0.883138123221	25
positive regulation of reactive oxygen species biosynthetic process(GO:1903428)	16990, 1033, 48, 3	1.028	0.822467833442	1.0	48
positive regulation of cell-cell adhesion(GO:0022409)	16990, 138, 248, 1	0.496	0.993853978193	1.0	248
regulation of organelle assembly(GO:1902115)	16990, 606, 212, 14	1.851	0.136866636985	0.607874906644	212
thymus development(GO:0048538)	16990, 539, 44, 4	2.866	0.188598017033	0.687760774776	44
positive regulation of organelle assembly(GO:1902117)	16990, 449, 72, 3	1.577	0.649778342302	1.0	72
spleen development(GO:0048536)	16990, 1730, 33, 7	2.083	0.1610680054	0.655108818088	33
hematopoietic or lymphoid organ development(GO:0048534)	16990, 951, 170, 17	1.787	0.103021374566	0.553469571192	170
lymph node development(GO:0048535)	16990, 1327, 17, 2	1.506	0.561864390318	0.998567215216	17
anatomical structure arrangement(GO:0048532)	16990, 1228, 17, 1	0.814	0.777046780983	1.0	17
regulation of reactive oxygen species biosynthetic process(GO:1903426)	16990, 1033, 80, 5	1.028	0.853253858573	1.0	80
neuron development(GO:0048666)	16990, 1583, 144, 25	1.863	0.0154628880743	0.243857349631	144
cell morphogenesis involved in neuron differentiation(GO:0048667)	16990, 412, 13, 2	6.344	0.106524016753	0.558757383402	13
detection of abiotic stimulus(GO:0009582)	16990, 1098, 121, 11	1.407	0.508170048665	0.968476938623	121
neuron fate specification(GO:0048665)	16990, 1133, 25, 4	2.399	0.229185013915	0.741147727205	25
negative regulation of smooth muscle cell proliferation(GO:0048662)	16990, 386, 45, 7	6.847	0.000540565402534	0.0346682611492	45
neuron fate commitment(GO:0048663)	16990, 585, 34, 1	0.854	0.858244473589	1.0	34
regulation of smooth muscle cell proliferation(GO:0048660)	16990, 386, 130, 10	3.386	0.00748477818949	0.165204621868	130
positive regulation of smooth muscle cell proliferation(GO:0048661)	16990, 223, 84, 4	3.628	0.132993062237	0.600659529691	84
cellular response to vitamin(GO:0071295)	16990, 418, 21, 2	3.871	0.244499077473	0.759810157453	21
regulation of growth hormone secretion(GO:0060123)	16990, 1708, 13, 1	0.765	0.754108152521	1.0	13
inner ear receptor cell stereocilium organization(GO:0060122)	16990, 154, 27, 2	8.172	0.0956125530588	0.536711769246	27
mitochondrial ATP synthesis coupled proton transport(GO:0042776)	16990, 1461, 15, 2	1.551	0.528239687006	0.983295050189	15
DNA damage response, signal transduction resulting in transcription(GO:0042772)	16990, 95, 14, 1	12.774	0.186272086066	0.687760774776	14
signal transduction in response to DNA damage(GO:0042770)	16990, 95, 103, 1	1.736	0.812278670953	1.0	103
intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator(GO:0042771)	16990, 1615, 28, 2	0.751	0.86787488825	1.0	28
DNA-dependent DNA replication maintenance of fidelity(GO:0045005)	16990, 844, 38, 2	1.059	0.799817785095	1.0	38
DNA deamination(GO:0045006)	16990, 0, 13, 0	0.0	1.0	1.0	13
regulation of macrophage differentiation(GO:0045649)	16990, 506, 21, 1	1.599	0.665543750496	1.0	21
replicative senescence(GO:0090399)	16990, 1069, 13, 1	1.223	0.645307493258	1.0	13
cellular senescence(GO:0090398)	16990, 58, 32, 1	9.154	0.290133944515	0.810637788339	32
regulation of smooth muscle cell differentiation(GO:0051150)	16990, 987, 32, 9	4.841	0.000460100661746	0.0305973044812	32
neuron projection organization(GO:0106027)	16990, 447, 40, 4	3.801	0.0922337954269	0.53094789597	40
regulation of cell cycle G1/S phase transition(GO:1902806)	16990, 265, 156, 4	1.644	0.636552472737	1.0	156
negative regulation of cell cycle G1/S phase transition(GO:1902807)	16990, 260, 99, 2	1.32	0.813500997766	1.0	99
positive regulation of synaptic vesicle transport(GO:1902805)	16990, 654, 11, 3	7.085	0.0263936759749	0.319782321006	11
organelle fusion(GO:0048284)	16990, 105, 88, 2	3.677	0.367230260487	0.87946682062	88
organelle fission(GO:0048285)	16990, 169, 81, 2	2.482	0.527207419409	0.983295050189	81
lung alveolus development(GO:0048286)	16990, 815, 33, 9	5.685	0.000145219775277	0.0145522316475	33
regulation of erythrocyte differentiation(GO:0045646)	16990, 1616, 46, 4	0.914	0.867973244177	1.0	46
anion transmembrane transport(GO:0098656)	16990, 43, 247, 2	3.199	0.506459739216	0.968476938623	247
eye development(GO:0001654)	16990, 560, 88, 7	2.413	0.140885879024	0.61822592699	88
cation transmembrane transport(GO:0098655)	16990, 150, 592, 10	1.913	0.269752628826	0.791093028663	592
vesicle-mediated transport to the plasma membrane(GO:0098876)	16990, 286, 81, 2	1.467	0.756657202427	1.0	81
B cell activation involved in immune response(GO:0002312)	16990, 1665, 42, 5	1.215	0.688430110748	1.0	42
mature B cell differentiation involved in immune response(GO:0002313)	16990, 609, 18, 2	3.1	0.297876627019	0.814932968988	18
protein methylation(GO:0006479)	16990, 1766, 131, 15	1.102	0.790284183663	1.0	131
regulation of membrane protein ectodomain proteolysis(GO:0051043)	16990, 0, 23, 0	0.0	1.0	1.0	23
positive regulation of membrane protein ectodomain proteolysis(GO:0051044)	16990, 0, 15, 0	0.0	1.0	1.0	15
entrainment of circadian clock(GO:0009649)	16990, 420, 26, 1	1.556	0.690594500611	1.0	26
regulation of secretion(GO:0051046)	16990, 5, 774, 2	8.78	0.162721782923	0.655108818088	774
positive regulation of secretion(GO:0051047)	16990, 5, 407, 2	16.698	0.0548391028833	0.438884876893	407
negative regulation of secretion(GO:0051048)	16990, 68, 219, 5	5.704	0.0187337573282	0.271413773339	219
regulation of transport(GO:0051049)	16990, 968, 1775, 128	1.266	0.03914328744	0.373152191936	1775
pinocytosis(GO:0006907)	16990, 1223, 12, 1	1.158	0.639212973988	1.0	12
positive regulation by host of viral transcription(GO:0043923)	16990, 1615, 17, 2	1.238	0.636592516892	1.0	17
negative regulation of cAMP-mediated signaling(GO:0043951)	16990, 795, 23, 3	2.788	0.239833280486	0.754138789994	23
positive regulation of cAMP-mediated signaling(GO:0043950)	16990, 57, 26, 1	11.464	0.238932779088	0.753123635265	26
vesicle targeting(GO:0006903)	16990, 291, 16, 1	3.649	0.419140072567	0.91907857102	16
inflammatory response to antigenic stimulus(GO:0002437)	16990, 585, 24, 1	1.21	0.750064188563	1.0	24
cellular protein catabolic process(GO:0044257)	16990, 68, 36, 1	6.94	0.358244708675	0.871182456438	36
nucleoside catabolic process(GO:0009164)	16990, 1251, 34, 2	0.799	0.87360966522	1.0	34
negative regulation of cellular response to drug(GO:2001039)	16990, 597, 16, 1	1.779	0.586904307807	1.0	16
deoxyribonucleoside monophosphate metabolic process(GO:0009162)	16990, 1878, 13, 2	1.392	0.565046057433	0.999584971038	13
small molecule metabolic process(GO:0044281)	16990, 167, 1723, 27	1.594	0.111442275259	0.566220062284	1723
small molecule catabolic process(GO:0044282)	16990, 165, 413, 10	2.493	0.0674671830028	0.468955419427	413
small molecule biosynthetic process(GO:0044283)	16990, 248, 584, 15	1.76	0.187325533632	0.687760774776	584
regulation of double-strand break repair via nonhomologous end joining(GO:2001032)	16990, 775, 24, 1	0.913	0.803512710438	1.0	24
regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator(GO:1902165)	16990, 1906, 18, 1	0.495	0.883339757593	1.0	18
positive regulation of receptor-mediated endocytosis(GO:0048260)	16990, 166, 52, 1	1.968	0.717401390376	1.0	52
negative regulation of receptor-mediated endocytosis(GO:0048261)	16990, 1819, 24, 5	1.946	0.272872544695	0.793350727098	24
behavioral response to pain(GO:0048266)	16990, 1112, 13, 1	1.175	0.652628977372	1.0	13
cellular lipid metabolic process(GO:0044255)	16990, 686, 970, 48	1.226	0.468880398052	0.956452381098	970
purine ribonucleoside monophosphate biosynthetic process(GO:0009168)	16990, 1309, 20, 1	0.649	0.843136286326	1.0	20
response to pain(GO:0048265)	16990, 84, 17, 1	11.898	0.201739534392	0.705721571219	17
mitochondrial tRNA processing(GO:0090646)	16990, 1846, 11, 2	1.673	0.469366281048	0.957037648088	11
positive regulation of immune effector process(GO:0002699)	16990, 36, 213, 1	2.216	0.809880118471	1.0	213
nucleobase-containing small molecule metabolic process(GO:0055086)	16990, 1530, 582, 64	1.221	0.335780486237	0.851367765329	582
retina homeostasis(GO:0001895)	16990, 1885, 37, 4	0.974	0.816607292771	1.0	37
meiotic chromosome segregation(GO:0045132)	16990, 1661, 19, 1	0.538	0.867757553539	1.0	19
cellular response to oxygen levels(GO:0071453)	16990, 853, 134, 12	1.784	0.198682901548	0.70263937031	134
pyrimidine ribonucleotide metabolic process(GO:0009218)	16990, 161, 24, 1	4.397	0.417643876736	0.91907857102	24
pyrimidine deoxyribonucleotide metabolic process(GO:0009219)	16990, 1878, 20, 2	0.905	0.78155198728	1.0	20
negative regulation of response to stimulus(GO:0048585)	16990, 508, 1514, 60	1.325	0.149443536808	0.633868024408	1514
positive regulation of chromatin organization(GO:1905269)	16990, 1155, 99, 8	1.189	0.74403034093	1.0	99
