Term	N,n,B,b	Erichment	p_value	FDR	Gene_number
cellular protein catabolic process(GO:0044257)	16990, 1507, 36, 3	0.94	0.835759919317	1.0	36
nucleoside catabolic process(GO:0009164)	16990, 645, 34, 4	3.099	0.14649234497	0.735382967393	34
negative regulation of cellular response to drug(GO:2001039)	16990, 1698, 16, 2	1.251	0.626182802425	1.0	16
deoxyribonucleoside monophosphate metabolic process(GO:0009162)	16990, 0, 13, 0	0.0	1.0	1.0	13
small molecule metabolic process(GO:0044281)	16990, 949, 1723, 165	1.714	6.87939848544e-11	3.3089906715e-07	1723
small molecule catabolic process(GO:0044282)	16990, 1032, 413, 48	1.913	0.000222443987068	0.0198139921814	413
small molecule biosynthetic process(GO:0044283)	16990, 1400, 584, 64	1.33	0.106316887252	0.667353809723	584
regulation of double-strand break repair via nonhomologous end joining(GO:2001032)	16990, 1778, 24, 2	0.796	0.837416902194	1.0	24
regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator(GO:1902165)	16990, 1363, 18, 2	1.385	0.603116174023	1.0	18
positive regulation of receptor-mediated endocytosis(GO:0048260)	16990, 1835, 52, 5	0.89	0.887162080211	1.0	52
negative regulation of receptor-mediated endocytosis(GO:0048261)	16990, 1410, 24, 1	0.502	0.903879313247	1.0	24
behavioral response to pain(GO:0048266)	16990, 0, 13, 0	0.0	1.0	1.0	13
cellular lipid metabolic process(GO:0044255)	16990, 1688, 970, 149	1.546	9.46275498497e-07	0.000252865841543	970
purine ribonucleoside monophosphate biosynthetic process(GO:0009168)	16990, 795, 20, 1	1.069	0.746294603057	1.0	20
response to pain(GO:0048265)	16990, 541, 17, 4	7.389	0.00831463945788	0.222185643291	17
mitochondrial tRNA processing(GO:0090646)	16990, 715, 11, 1	2.16	0.509465426552	1.0	11
positive regulation of immune effector process(GO:0002699)	16990, 140, 213, 3	1.709	0.701921390726	1.0	213
nucleobase-containing small molecule metabolic process(GO:0055086)	16990, 821, 582, 44	1.565	0.0275750325688	0.382623030253	582
retina homeostasis(GO:0001895)	16990, 1006, 37, 5	2.282	0.220075946245	0.819710919695	37
meiotic chromosome segregation(GO:0045132)	16990, 1613, 19, 2	1.109	0.694443931904	1.0	19
cellular response to oxygen levels(GO:0071453)	16990, 42, 134, 2	6.038	0.223355356344	0.823248478173	134
pyrimidine ribonucleotide metabolic process(GO:0009218)	16990, 1002, 24, 3	2.12	0.368345757773	0.95784807531	24
pyrimidine deoxyribonucleotide metabolic process(GO:0009219)	16990, 473, 20, 1	1.796	0.630809436179	1.0	20
negative regulation of response to stimulus(GO:0048585)	16990, 40, 1514, 5	1.403	0.842826592613	1.0	1514
positive regulation of chromatin organization(GO:1905269)	16990, 1246, 99, 6	0.826	0.95242259987	1.0	99
negative regulation of chromatin organization(GO:1905268)	16990, 181, 61, 1	1.539	0.792151300459	1.0	61
sensory perception of chemical stimulus(GO:0007606)	16990, 327, 174, 4	1.194	0.843279777459	1.0	174
UV-damage excision repair(GO:0070914)	16990, 0, 11, 0	0.0	1.0	1.0	11
regulation of type 2 immune response(GO:0002828)	16990, 805, 30, 1	0.704	0.880324643326	1.0	30
negative regulation of type 2 immune response(GO:0002829)	16990, 805, 14, 1	1.508	0.627670051521	1.0	14
positive regulation of T-helper 1 type immune response(GO:0002827)	16990, 896, 20, 2	1.896	0.487075780551	1.0	20
positive regulation of proteasomal protein catabolic process(GO:1901800)	16990, 401, 105, 1	0.404	0.991266360436	1.0	105
negative regulation of adaptive immune response(GO:0002820)	16990, 187, 42, 3	6.49	0.0567574189609	0.520998445042	42
positive regulation of adaptive immune response(GO:0002821)	16990, 1541, 104, 10	1.06	0.833503584961	1.0	104
neuromuscular junction development(GO:0007528)	16990, 628, 34, 1	0.796	0.871965483878	1.0	34
sensory perception of pain(GO:0019233)	16990, 805, 51, 3	1.242	0.742918029432	1.0	51
water transport(GO:0006833)	16990, 1969, 20, 8	3.451	0.00540006632407	0.166502044992	20
dendritic cell migration(GO:0036336)	16990, 1666, 21, 6	2.914	0.0524904080836	0.509204574271	21
organ induction(GO:0001759)	16990, 1341, 13, 2	1.949	0.420619749888	0.984428214528	13
labyrinthine layer blood vessel development(GO:0060716)	16990, 476, 19, 1	1.879	0.608410686522	1.0	19
negative regulation of stem cell proliferation(GO:2000647)	16990, 0, 11, 0	0.0	1.0	1.0	11
neural crest cell migration(GO:0001755)	16990, 1772, 55, 9	1.569	0.356491737424	0.953250362969	55
interleukin-6-mediated signaling pathway(GO:0070102)	16990, 788, 14, 2	3.08	0.271498505753	0.877391083907	14
cellular response to chemokine(GO:1990869)	16990, 314, 14, 2	7.73	0.0816033313593	0.61043860628	14
positive regulation of epithelial cell migration(GO:0010634)	16990, 148, 137, 3	2.514	0.436209443721	0.992041335364	137
oxidative demethylation(GO:0070989)	16990, 904, 17, 3	3.317	0.159606161713	0.757733369913	17
positive regulation of cofactor metabolic process(GO:0051194)	16990, 1842, 27, 5	1.708	0.372766409916	0.962946526152	27
negative regulation of cofactor metabolic process(GO:0051195)	16990, 1031, 20, 3	2.472	0.276214693433	0.879862698948	20
positive regulation of cellular protein catabolic process(GO:1903364)	16990, 520, 141, 3	0.695	0.978586679351	1.0	141
epithelial cell migration(GO:0010631)	16990, 1909, 82, 10	1.085	0.792644944116	1.0	82
regulation of epithelial cell migration(GO:0010632)	16990, 187, 212, 5	2.143	0.388401642086	0.968172329722	212
negative regulation of epithelial cell migration(GO:0010633)	16990, 1530, 65, 8	1.367	0.559666395504	1.0	65
post-anal tail morphogenesis(GO:0036342)	16990, 236, 18, 1	4.0	0.407009420206	0.982319843089	18
positive regulation of myoblast differentiation(GO:0045663)	16990, 0, 22, 0	0.0	1.0	1.0	22
positive regulation of organelle organization(GO:0010638)	16990, 45, 598, 1	0.631	0.994044836322	1.0	598
negative regulation of organelle organization(GO:0010639)	16990, 181, 361, 4	1.04	0.934147021458	1.0	361
left/right axis specification(GO:0070986)	16990, 1824, 13, 5	3.583	0.0320915864921	0.411981247843	13
sodium ion export across plasma membrane(GO:0036376)	16990, 536, 13, 2	4.877	0.155535552883	0.75188543655	13
regulation of fertilization(GO:0080154)	16990, 416, 27, 3	4.538	0.104881046787	0.663502757399	27
epithelial cell differentiation involved in kidney development(GO:0035850)	16990, 379, 17, 2	5.274	0.151181317785	0.751221217506	17
lysosomal transport(GO:0007041)	16990, 194, 95, 2	1.844	0.676668911554	1.0	95
glycolytic process through glucose-6-phosphate(GO:0061620)	16990, 127, 26, 1	5.145	0.396424102498	0.973584704891	26
regulation of histone deacetylation(GO:0031063)	16990, 0, 26, 0	0.0	1.0	1.0	26
positive regulation of striated muscle contraction(GO:0045989)	16990, 608, 13, 2	4.299	0.179276981838	0.781226031069	13
telencephalon development(GO:0021537)	16990, 379, 18, 1	2.49	0.530480942044	1.0	18
cell migration in hindbrain(GO:0021535)	16990, 1382, 11, 1	1.118	0.633554567083	1.0	11
negative regulation of transporter activity(GO:0032410)	16990, 2, 77, 1	110.325	0.0586898789588	0.529640371091	77
positive regulation of transporter activity(GO:0032411)	16990, 544, 105, 9	2.677	0.0487075572758	0.494268671934	105
negative regulation of myoblast differentiation(GO:0045662)	16990, 1544, 25, 5	2.201	0.209233693346	0.811738284494	25
lysosome localization(GO:0032418)	16990, 1765, 35, 5	1.375	0.568867378001	1.0	35
positive regulation of pri-miRNA transcription by RNA polymerase II(GO:1902895)	16990, 822, 29, 3	2.138	0.381290764848	0.965879016214	29
regulation of vasculature development(GO:1901342)	16990, 1805, 312, 47	1.418	0.0753000223894	0.59181880342	312
negative regulation of vasculature development(GO:1901343)	16990, 1805, 116, 22	1.785	0.0359632236217	0.43337570743	116
embryonic axis specification(GO:0000578)	16990, 1495, 29, 10	3.919	0.000788612547358	0.0446261923858	29
regulation of DNA methylation(GO:0044030)	16990, 1106, 23, 1	0.668	0.867090017116	1.0	23
cytoplasmic sequestering of protein(GO:0051220)	16990, 1418, 24, 2	0.998	0.768262297527	1.0	24
positive regulation of protein serine/threonine kinase activity(GO:0071902)	16990, 477, 331, 13	1.399	0.551031223691	1.0	331
negative regulation of protein serine/threonine kinase activity(GO:0071901)	16990, 964, 131, 7	0.942	0.922521579582	1.0	131
regulation of protein serine/threonine kinase activity(GO:0071900)	16990, 1005, 502, 33	1.111	0.796538813049	1.0	502
spindle assembly(GO:0051225)	16990, 1980, 86, 4	0.399	0.999085216813	1.0	86
response to muscle stretch(GO:0035994)	16990, 1989, 19, 1	0.45	0.906245151089	1.0	19
negative regulation of protein binding(GO:0032091)	16990, 126, 101, 1	1.335	0.866386044451	1.0	101
poly(A)+ mRNA export from nucleus(GO:0016973)	16990, 704, 17, 2	2.839	0.320375673464	0.922761297414	17
cardiac chamber morphogenesis(GO:0003206)	16990, 83, 33, 1	6.203	0.373035653636	0.963124795484	33
response to food(GO:0032094)	16990, 252, 21, 1	3.211	0.480783025357	1.0	21
regulation of response to food(GO:0032095)	16990, 541, 19, 1	1.653	0.634364602352	1.0	19
Rac protein signal transduction(GO:0016601)	16990, 1455, 21, 3	1.668	0.477624579979	1.0	21
regulation of appetite(GO:0032098)	16990, 1429, 21, 1	0.566	0.870410233468	1.0	21
magnesium ion homeostasis(GO:0010960)	16990, 748, 13, 2	3.494	0.228514334639	0.827646560039	13
mitotic cytokinesis(GO:0000281)	16990, 235, 50, 1	1.446	0.787788695621	1.0	50
positive regulation of protein localization to cell surface(GO:2000010)	16990, 100, 16, 1	10.619	0.217208848399	0.818147659199	16
cardiac ventricle morphogenesis(GO:0003208)	16990, 83, 28, 1	7.311	0.323554823319	0.922761297414	28
negative regulation of interleukin-17 production(GO:0032700)	16990, 1548, 13, 1	0.844	0.726865420938	1.0	13
negative regulation of bone remodeling(GO:0046851)	16990, 29, 14, 1	41.847	0.074946833708	0.590588173801	14
response to interleukin-6(GO:0070741)	16990, 1080, 19, 6	4.968	0.00421949763865	0.146278974939	19
alditol metabolic process(GO:0019400)	16990, 1195, 24, 5	2.962	0.0884765955931	0.630094605695	24
phosphatidylinositol dephosphorylation(GO:0046856)	16990, 1542, 22, 2	1.002	0.75170448127	1.0	22
transmembrane transport(GO:0055085)	16990, 874, 1202, 108	1.747	2.26593230004e-07	0.000108991343632	1202
methylation(GO:0032259)	16990, 337, 300, 4	0.672	0.993430006758	1.0	300
positive regulation of signaling receptor activity(GO:2000273)	16990, 102, 38, 1	4.383	0.468406527566	1.0	38
negative regulation of signaling receptor activity(GO:2000272)	16990, 1635, 29, 3	1.075	0.74723554734	1.0	29
negative regulation of biomineral tissue development(GO:0070168)	16990, 134, 24, 1	5.283	0.378223094693	0.965879016214	24
antigen processing and presentation of endogenous antigen(GO:0019883)	16990, 1942, 20, 3	1.312	0.606865112599	1.0	20
antigen processing and presentation of endogenous peptide antigen via MHC class I(GO:0019885)	16990, 1942, 13, 2	1.346	0.582583599991	1.0	13
T cell differentiation in thymus(GO:0033077)	16990, 1676, 29, 5	1.748	0.364269116024	0.95784807531	29
negative regulation of DNA biosynthetic process(GO:2000279)	16990, 454, 38, 2	1.97	0.553466351115	1.0	38
regulation of DNA biosynthetic process(GO:2000278)	16990, 1863, 109, 15	1.255	0.584960305065	1.0	109
enamel mineralization(GO:0070166)	16990, 617, 11, 1	2.503	0.463960827026	1.0	11
regulation of biomineral tissue development(GO:0070167)	16990, 379, 86, 4	2.085	0.416696145321	0.982986002448	86
positive regulation of MAPK cascade(GO:0043410)	16990, 477, 525, 21	1.425	0.382310689819	0.965879016214	525
lymphocyte migration(GO:0072676)	16990, 940, 63, 11	3.156	0.0048936777665	0.159589074112	63
eosinophil migration(GO:0072677)	16990, 25, 22, 2	61.782	0.00264083055406	0.107950761904	22
macromolecule methylation(GO:0043414)	16990, 200, 240, 2	0.708	0.982682223834	1.0	240
positive regulation of autophagosome assembly(GO:2000786)	16990, 0, 11, 0	0.0	1.0	1.0	11
regulation of organic acid transport(GO:0032890)	16990, 230, 56, 3	3.957	0.171401539318	0.768351727977	56
negative regulation of organic acid transport(GO:0032891)	16990, 561, 20, 1	1.514	0.664199581921	1.0	20
positive regulation of organic acid transport(GO:0032892)	16990, 1443, 33, 8	2.854	0.0281591164	0.388095558407	33
T cell migration(GO:0072678)	16990, 940, 24, 5	3.766	0.0403717278183	0.456912966602	24
negative regulation of viral transcription(GO:0032897)	16990, 26, 24, 1	27.228	0.123993063926	0.70870878047	24
male sex determination(GO:0030238)	16990, 1768, 14, 3	2.059	0.3233930538	0.922761297414	14
cellular response to cytokine stimulus(GO:0071345)	16990, 213, 423, 11	2.074	0.138649746148	0.727224922447	423
olfactory bulb development(GO:0021772)	16990, 551, 17, 2	3.628	0.242844431136	0.847205607237	17
amino acid transmembrane transport(GO:0003333)	16990, 754, 75, 9	2.704	0.0393753091606	0.45131710399	75
cellular response to interferon-gamma(GO:0071346)	16990, 686, 92, 10	2.692	0.027648149473	0.382623030253	92
response to potassium ion(GO:0035864)	16990, 416, 15, 1	2.723	0.477953585815	1.0	15
negative regulation of Notch signaling pathway(GO:0045746)	16990, 1835, 38, 1	0.244	0.98789985057	1.0	38
response to amphetamine(GO:0001975)	16990, 1719, 33, 6	1.797	0.305740133728	0.904830116018	33
blood vessel remodeling(GO:0001974)	16990, 92, 31, 1	5.957	0.380005242421	0.965879016214	31
sarcoplasmic reticulum calcium ion transport(GO:0070296)	16990, 1666, 12, 1	0.85	0.718130960668	1.0	12
nucleoside phosphate catabolic process(GO:1901292)	16990, 1488, 108, 12	1.269	0.616339775235	1.0	108
nucleoside phosphate biosynthetic process(GO:1901293)	16990, 1466, 274, 29	1.227	0.548586149298	1.0	274
renal absorption(GO:0070293)	16990, 107, 14, 2	22.684	0.0151687891486	0.296307910158	14
peripheral nervous system axon ensheathment(GO:0032292)	16990, 0, 17, 0	0.0	1.0	1.0	17
regulation of ceramide biosynthetic process(GO:2000303)	16990, 1828, 13, 3	2.145	0.299512337203	0.90323156235	13
organonitrogen compound catabolic process(GO:1901565)	16990, 1577, 772, 91	1.27	0.0995501251198	0.658582617388	772
mitotic metaphase plate congression(GO:0007080)	16990, 909, 39, 2	0.959	0.835622841249	1.0	39
mitochondrial respiratory chain complex IV assembly(GO:0033617)	16990, 1310, 20, 1	0.648	0.843245253512	1.0	20
hatching(GO:0035188)	16990, 0, 27, 0	0.0	1.0	1.0	27
retrograde transport, endosome to Golgi(GO:0042147)	16990, 164, 86, 2	2.409	0.548517536849	1.0	86
heart morphogenesis(GO:0003007)	16990, 1216, 36, 6	2.329	0.153244631399	0.75188543655	36
membrane protein proteolysis(GO:0033619)	16990, 376, 37, 2	2.442	0.454817562245	1.0	37
clathrin-dependent endocytosis(GO:0072583)	16990, 1507, 26, 4	1.734	0.419245600221	0.984428214528	26
regulation of protein catabolic process(GO:0042176)	16990, 102, 377, 6	2.651	0.191715549578	0.79276129441	377
negative regulation of protein catabolic process(GO:0042177)	16990, 96, 129, 3	4.116	0.194378219351	0.79276129441	129
ERBB signaling pathway(GO:0038127)	16990, 878, 72, 10	2.688	0.0246293044851	0.365610058972	72
regulation of intracellular pH(GO:0051453)	16990, 46, 70, 2	10.553	0.0862101729107	0.621847270446	70
ERBB2 signaling pathway(GO:0038128)	16990, 810, 31, 3	2.03	0.416160265617	0.982986002448	31
xenobiotic catabolic process(GO:0042178)	16990, 1936, 11, 3	2.393	0.24195112843	0.847205607237	11
regulation of protein complex assembly(GO:0043254)	16990, 51, 429, 2	1.553	0.856127402713	1.0	429
regulation of insulin-like growth factor receptor signaling pathway(GO:0043567)	16990, 1636, 23, 4	1.806	0.374430006222	0.963707033226	23
regulation of neuromuscular junction development(GO:1904396)	16990, 0, 11, 0	0.0	1.0	1.0	11
protein import into peroxisome matrix(GO:0016558)	16990, 1641, 11, 1	0.941	0.681492992943	1.0	11
mRNA modification(GO:0016556)	16990, 436, 21, 3	5.567	0.0609200646595	0.541636804089	21
cytidine to uridine editing(GO:0016554)	16990, 436, 12, 3	9.742	0.0125377884702	0.270420060931	12
negative regulation of nucleotide catabolic process(GO:0030812)	16990, 800, 13, 1	1.634	0.599505650783	1.0	13
positive regulation of nucleotide catabolic process(GO:0030813)	16990, 1842, 21, 5	2.196	0.194367539288	0.79276129441	21
positive regulation of nucleotide biosynthetic process(GO:0030810)	16990, 1842, 39, 8	1.892	0.194693018976	0.79276129441	39
regulation of retrograde protein transport, ER to cytosol(GO:1904152)	16990, 1060, 13, 4	4.932	0.0255151098237	0.368708802742	13
positive regulation of Notch signaling pathway(GO:0045747)	16990, 257, 50, 1	1.322	0.810655125003	1.0	50
negative regulation of G protein-coupled receptor signaling pathway(GO:0045744)	16990, 913, 38, 1	0.49	0.947765524525	1.0	38
positive regulation of G protein-coupled receptor signaling pathway(GO:0045745)	16990, 1721, 32, 3	0.926	0.822645397844	1.0	32
response to vitamin(GO:0033273)	16990, 83, 83, 2	4.933	0.261248208339	0.869622063746	83
positive regulation of DNA replication(GO:0045740)	16990, 1617, 37, 2	0.568	0.945983524673	1.0	37
positive regulation of nitric oxide metabolic process(GO:1904407)	16990, 788, 38, 4	2.27	0.291100508158	0.892187640965	38
regulation of interleukin-4 production(GO:0032673)	16990, 1942, 28, 5	1.562	0.446764182199	0.999028653566	28
regulation of interleukin-5 production(GO:0032674)	16990, 80, 22, 1	9.653	0.25600000381	0.862662732465	22
regulation of interleukin-6 production(GO:0032675)	16990, 1662, 124, 9	0.742	0.98604600146	1.0	124
cerebral cortex cell migration(GO:0021795)	16990, 369, 23, 1	2.002	0.60928278322	1.0	23
regulation of interleukin-8 production(GO:0032677)	16990, 1835, 65, 6	0.855	0.921405376125	1.0	65
mitochondrial respiratory chain complex assembly(GO:0033108)	16990, 1534, 90, 4	0.492	0.996264095833	1.0	90
regulation of type B pancreatic cell proliferation(GO:0061469)	16990, 94, 11, 1	16.431	0.138014899628	0.727224922447	11
regulation of body fluid levels(GO:0050878)	16990, 61, 380, 8	5.864	0.00100674946349	0.0538616881634	380
multicellular organismal movement(GO:0050879)	16990, 1694, 14, 2	1.433	0.554062803269	1.0	14
nervous system process(GO:0050877)	16990, 107, 922, 8	1.378	0.757713996429	1.0	922
regulation of cellular protein catabolic process(GO:1903362)	16990, 1324, 243, 21	1.109	0.800208454241	1.0	243
